"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2024 General Election","03040","TOWN OF SIOUX CREEK - BARRON COUNTY","47","47","32","0"
"2024 General Election","03042","TOWN OF STANFOLD - BARRON COUNTY","34","34","21","2"
"2024 General Election","03044","TOWN OF STANLEY - BARRON COUNTY","232","232","163","2"
"2024 General Election","03046","TOWN OF SUMNER - BARRON COUNTY","42","42","29","12"
"2024 General Election","03048","TOWN OF TURTLE LAKE - BARRON COUNTY","30","30","14","0"
"2024 General Election","03050","TOWN OF VANCE CREEK - BARRON COUNTY","10","9","1","1"
"2024 General Election","03101","VILLAGE OF ALMENA - BARRON COUNTY","31","31","28","15"
"2024 General Election","03111","VILLAGE OF CAMERON - BARRON COUNTY","120","120","88","30"
"2024 General Election","03116","VILLAGE OF DALLAS - BARRON COUNTY","9","9","1","0"
"2024 General Election","03136","VILLAGE OF HAUGEN - BARRON COUNTY","12","12","10","0"
"2024 General Election","03171","VILLAGE OF PRAIRIE FARM - BARRON COUNTY","14","14","11","0"
"2024 General Election","03186","VILLAGE OF TURTLE LAKE - MULTIPLE COUNTIES","58","58","50","18"
"2024 General Election","03206","CITY OF BARRON - BARRON COUNTY","350","349","267","115"
"2024 General Election","03211","CITY OF CHETEK - BARRON COUNTY","238","237","180","80"
"2024 General Election","03212","CITY OF CUMBERLAND - BARRON COUNTY","264","263","219","75"
"2024 General Election","03276","CITY OF RICE LAKE - BARRON COUNTY","1315","1315","996","486"
"2024 General Election","04002","TOWN OF BARKSDALE - BAYFIELD COUNTY","81","78","29","0"
"2024 General Election","04004","TOWN OF BARNES - BAYFIELD COUNTY","150","150","111","26"
"2024 General Election","04006","TOWN OF BAYFIELD - BAYFIELD COUNTY","173","173","143","48"
"2024 General Election","04008","TOWN OF BAYVIEW - BAYFIELD COUNTY","71","71","61","8"
"2024 General Election","04010","TOWN OF BELL - BAYFIELD COUNTY","65","65","58","8"
"2024 General Election","04012","TOWN OF CABLE - BAYFIELD COUNTY","125","124","101","26"
"2024 General Election","04014","TOWN OF CLOVER - BAYFIELD COUNTY","37","37","28","4"
"2024 General Election","04016","TOWN OF DELTA - BAYFIELD COUNTY","52","48","33","0"
"2024 General Election","04018","TOWN OF DRUMMOND - BAYFIELD COUNTY","80","79","64","16"
"2024 General Election","04020","TOWN OF EILEEN - BAYFIELD COUNTY","55","54","26","0"
"2024 General Election","04021","TOWN OF GRAND VIEW - BAYFIELD COUNTY","64","64","50","1"
"2024 General Election","04022","TOWN OF HUGHES - BAYFIELD COUNTY","58","42","0","0"
"2024 General Election","04024","TOWN OF IRON RIVER - BAYFIELD COUNTY","155","150","99","1"
"2024 General Election","04026","TOWN OF KELLY - BAYFIELD COUNTY","36","36","26","4"
"2024 General Election","04028","TOWN OF KEYSTONE - BAYFIELD COUNTY","23","23","0","0"
"2024 General Election","04030","TOWN OF LINCOLN - BAYFIELD COUNTY","39","39","26","1"
"2024 General Election","04032","TOWN OF MASON - BAYFIELD COUNTY","21","21","14","0"
"2024 General Election","04034","TOWN OF NAMAKAGON - BAYFIELD COUNTY","60","60","44","7"
"2024 General Election","04036","TOWN OF ORIENTA - BAYFIELD COUNTY","12","12","9","0"
"2024 General Election","04038","TOWN OF OULU - BAYFIELD COUNTY","60","57","48","5"
"2024 General Election","04040","TOWN OF PILSEN - BAYFIELD COUNTY","12","12","7","0"
"2024 General Election","04042","TOWN OF PORT WING - BAYFIELD COUNTY","57","57","48","6"
"2024 General Election","04046","TOWN OF RUSSELL - BAYFIELD COUNTY","80","78","47","0"
"2024 General Election","04048","TOWN OF TRIPP - BAYFIELD COUNTY","11","10","4","0"
"2024 General Election","04050","TOWN OF WASHBURN - BAYFIELD COUNTY","85","84","55","2"
"2024 General Election","04151","VILLAGE OF MASON - BAYFIELD COUNTY","10","10","0","0"
"2024 General Election","04206","CITY OF BAYFIELD - BAYFIELD COUNTY","90","90","76","13"
"2024 General Election","04291","CITY OF WASHBURN - BAYFIELD COUNTY","398","397","287","106"
"2024 General Election","05010","TOWN OF EATON - BROWN COUNTY","116","95","42","0"
"2024 General Election","05012","TOWN OF GLENMORE - BROWN COUNTY","99","99","78","16"
"2024 General Election","05014","TOWN OF GREEN BAY - BROWN COUNTY","263","202","86","0"
"2024 General Election","05018","TOWN OF HOLLAND - BROWN COUNTY","150","134","55","0"
"2024 General Election","05022","TOWN OF HUMBOLDT - BROWN COUNTY","78","78","45","0"
"2024 General Election","05024","TOWN OF LAWRENCE - BROWN COUNTY","1375","1374","1036","491"
"2024 General Election","05025","TOWN OF LEDGEVIEW - BROWN COUNTY","1910","1892","1324","404"
"2024 General Election","05026","TOWN OF MORRISON - BROWN COUNTY","109","94","35","0"
"2024 General Election","05028","TOWN OF NEW DENMARK - BROWN COUNTY","141","141","105","35"
"2024 General Election","05030","TOWN OF PITTSFIELD - BROWN COUNTY","476","474","311","0"
"2024 General Election","05034","TOWN OF ROCKLAND - BROWN COUNTY","199","199","134","60"
"2024 General Election","05036","TOWN OF SCOTT - BROWN COUNTY","796","796","643","322"
"2024 General Election","05040","TOWN OF WRIGHTSTOWN - BROWN COUNTY","238","238","150","25"
"2024 General Election","05102","VILLAGE OF ALLOUEZ - BROWN COUNTY","2331","2323","1550","413"
"2024 General Election","05104","VILLAGE OF ASHWAUBENON - BROWN COUNTY","2940","2931","2225","928"
"2024 General Election","05106","VILLAGE OF BELLEVUE - BROWN COUNTY","3250","3218","2297","711"
"2024 General Election","05116","VILLAGE OF DENMARK - BROWN COUNTY","217","217","163","59"
"2024 General Election","05121","VILLAGE OF GREENLEAF - BROWN COUNTY","45","45","30","5"
"2024 General Election","05126","VILLAGE OF HOBART - BROWN COUNTY","2152","2144","1571","641"
"2024 General Election","05136","VILLAGE OF HOWARD - MULTIPLE COUNTIES","3566","3561","2679","940"
"2024 General Election","05171","VILLAGE OF PULASKI - MULTIPLE COUNTIES","413","381","238","28"
"2024 General Election","05178","VILLAGE OF SUAMICO - BROWN COUNTY","2552","2552","1923","990"
"2024 General Election","05191","VILLAGE OF WRIGHTSTOWN - MULTIPLE COUNTIES","463","463","343","166"
"2024 General Election","05216","CITY OF DE PERE - BROWN COUNTY","4226","4203","3032","777"
"2024 General Election","05231","CITY OF GREEN BAY - BROWN COUNTY","11925","11854","8280","1437"
"2024 General Election","06002","TOWN OF ALMA - BUFFALO COUNTY","14","12","8","0"
"2024 General Election","06004","TOWN OF BELVIDERE - BUFFALO COUNTY","27","27","20","6"
"2024 General Election","06006","TOWN OF BUFFALO - BUFFALO COUNTY","39","39","6","0"
"2024 General Election","06008","TOWN OF CANTON - BUFFALO COUNTY","9","9","6","0"
"2024 General Election","06010","TOWN OF CROSS - BUFFALO COUNTY","31","31","21","0"
"2024 General Election","06012","TOWN OF DOVER - BUFFALO COUNTY","14","14","8","0"
"2024 General Election","06014","TOWN OF GILMANTON - BUFFALO COUNTY","20","20","9","0"
"2024 General Election","06016","TOWN OF GLENCOE - BUFFALO COUNTY","18","18","10","0"
"2024 General Election","06018","TOWN OF LINCOLN - BUFFALO COUNTY","21","21","16","0"
"2024 General Election","06020","TOWN OF MAXVILLE - BUFFALO COUNTY","32","31","19","1"
"2024 General Election","06022","TOWN OF MILTON - BUFFALO COUNTY","28","28","15","1"
"2024 General Election","06024","TOWN OF MODENA - BUFFALO COUNTY","11","11","6","0"
"2024 General Election","06026","TOWN OF MONDOVI - BUFFALO COUNTY","15","14","10","1"
"2024 General Election","06028","TOWN OF MONTANA - BUFFALO COUNTY","7","6","4","0"
"2024 General Election","06030","TOWN OF NAPLES - BUFFALO COUNTY","45","41","20","0"
"2024 General Election","06032","TOWN OF NELSON - BUFFALO COUNTY","44","41","25","0"
"2024 General Election","06034","TOWN OF WAUMANDEE - BUFFALO COUNTY","31","31","10","0"
"2024 General Election","06111","VILLAGE OF COCHRANE - BUFFALO COUNTY","30","30","22","4"
"2024 General Election","06154","VILLAGE OF NELSON - BUFFALO COUNTY","1","1","0","0"
"2024 General Election","06201","CITY OF ALMA - BUFFALO COUNTY","79","79","63","14"
"2024 General Election","06206","CITY OF BUFFALO CITY - BUFFALO COUNTY","69","69","48","13"
"2024 General Election","06226","CITY OF FOUNTAIN CITY - BUFFALO COUNTY","34","32","17","0"
"2024 General Election","06251","CITY OF MONDOVI - BUFFALO COUNTY","165","151","105","21"
"2024 General Election","07002","TOWN OF ANDERSON - BURNETT COUNTY","28","28","19","0"
"2024 General Election","07004","TOWN OF BLAINE - BURNETT COUNTY","20","19","13","0"
"2024 General Election","07006","TOWN OF DANIELS - BURNETT COUNTY","77","77","59","19"
"2024 General Election","07008","TOWN OF DEWEY - BURNETT COUNTY","17","17","12","0"
"2024 General Election","07010","TOWN OF GRANTSBURG - BURNETT COUNTY","118","115","94","0"
"2024 General Election","07012","TOWN OF JACKSON - BURNETT COUNTY","133","124","49","0"
"2024 General Election","07014","TOWN OF LA FOLLETTE - BURNETT COUNTY","36","36","19","0"
"2024 General Election","07016","TOWN OF LINCOLN - BURNETT COUNTY","24","24","6","0"
"2024 General Election","07018","TOWN OF MEENON - BURNETT COUNTY","99","95","62","17"
"2024 General Election","07020","TOWN OF OAKLAND - BURNETT COUNTY","148","148","108","0"
"2024 General Election","07022","TOWN OF ROOSEVELT - BURNETT COUNTY","10","9","8","0"
"2024 General Election","07024","TOWN OF RUSK - BURNETT COUNTY","30","28","19","0"
"2024 General Election","07026","TOWN OF SAND LAKE - BURNETT COUNTY","57","57","41","0"
"2024 General Election","07028","TOWN OF SCOTT - BURNETT COUNTY","119","119","102","38"
"2024 General Election","07030","TOWN OF SIREN - BURNETT COUNTY","108","108","81","12"
"2024 General Election","07032","TOWN OF SWISS - BURNETT COUNTY","99","99","81","0"
"2024 General Election","07034","TOWN OF TRADE LAKE - BURNETT COUNTY","83","82","56","0"
"2024 General Election","07036","TOWN OF UNION - BURNETT COUNTY","49","49","29","0"
"2024 General Election","07038","TOWN OF WEBB LAKE - BURNETT COUNTY","97","97","67","14"
"2024 General Election","07040","TOWN OF WEST MARSHLAND - BURNETT COUNTY","26","26","18","0"
"2024 General Election","07042","TOWN OF WOOD RIVER - BURNETT COUNTY","78","78","47","0"
"2024 General Election","07131","VILLAGE OF GRANTSBURG - BURNETT COUNTY","123","121","74","16"
"2024 General Election","07181","VILLAGE OF SIREN - BURNETT COUNTY","64","64","53","24"
"2024 General Election","07191","VILLAGE OF WEBSTER - BURNETT COUNTY","36","36","23","3"
"2024 General Election","08002","TOWN OF BRILLION - CALUMET COUNTY","131","130","78","18"
"2024 General Election","08004","TOWN OF BROTHERTOWN - CALUMET COUNTY","130","129","63","0"
"2024 General Election","08006","TOWN OF CHARLESTOWN - CALUMET COUNTY","56","55","37","0"
"2024 General Election","08008","TOWN OF CHILTON - CALUMET COUNTY","91","91","72","19"
"2024 General Election","08012","TOWN OF NEW HOLSTEIN - CALUMET COUNTY","122","122","86","10"
"2024 General Election","08014","TOWN OF RANTOUL - CALUMET COUNTY","67","67","55","13"
"2024 General Election","08016","TOWN OF STOCKBRIDGE - CALUMET COUNTY","185","185","121","0"
"2024 General Election","08018","TOWN OF WOODVILLE - CALUMET COUNTY","66","66","40","2"
"2024 General Election","08131","VILLAGE OF HARRISON - MULTIPLE COUNTIES","2790","2789","1826","486"
"2024 General Election","08136","VILLAGE OF HILBERT - CALUMET COUNTY","74","73","50","18"
"2024 General Election","08160","VILLAGE OF POTTER - CALUMET COUNTY","16","8","0","0"
"2024 General Election","08179","VILLAGE OF SHERWOOD - CALUMET COUNTY","567","566","408","192"
"2024 General Election","08181","VILLAGE OF STOCKBRIDGE - CALUMET COUNTY","95","95","70","20"
"2024 General Election","08206","CITY OF BRILLION - CALUMET COUNTY","371","370","279","134"
"2024 General Election","08211","CITY OF CHILTON - CALUMET COUNTY","372","372","308","140"
"2024 General Election","08261","CITY OF NEW HOLSTEIN - CALUMET COUNTY","407","406","321","108"
"2024 General Election","09002","TOWN OF ANSON - CHIPPEWA COUNTY","232","229","143","0"
"2024 General Election","09004","TOWN OF ARTHUR - CHIPPEWA COUNTY","38","36","19","0"
"2024 General Election","09006","TOWN OF AUBURN - CHIPPEWA COUNTY","41","41","22","0"
"2024 General Election","09008","TOWN OF BIRCH CREEK - CHIPPEWA COUNTY","44","44","36","2"
"2024 General Election","09010","TOWN OF BLOOMER - CHIPPEWA COUNTY","80","79","50","7"
"2024 General Election","09012","TOWN OF CLEVELAND - CHIPPEWA COUNTY","41","41","29","2"
"2024 General Election","09014","TOWN OF COLBURN - CHIPPEWA COUNTY","38","38","22","0"
"2024 General Election","09016","TOWN OF COOKS VALLEY - CHIPPEWA COUNTY","47","46","23","0"
"2024 General Election","09018","TOWN OF DELMAR - CHIPPEWA COUNTY","45","45","28","3"
"2024 General Election","09020","TOWN OF EAGLE POINT - CHIPPEWA COUNTY","602","598","423","68"
"2024 General Election","09022","TOWN OF EDSON - CHIPPEWA COUNTY","37","36","10","0"
"2024 General Election","09024","TOWN OF ESTELLA - CHIPPEWA COUNTY","33","33","29","10"
"2024 General Election","09026","TOWN OF GOETZ - CHIPPEWA COUNTY","52","51","29","0"
"2024 General Election","09028","TOWN OF HALLIE - CHIPPEWA COUNTY","23","23","15","2"
"2024 General Election","09032","TOWN OF HOWARD - CHIPPEWA COUNTY","38","38","21","3"
"2024 General Election","09034","TOWN OF LAFAYETTE - CHIPPEWA COUNTY","1065","1063","874","466"
"2024 General Election","09035","TOWN OF LAKE HOLCOMBE - CHIPPEWA COUNTY","113","113","89","4"
"2024 General Election","09036","TOWN OF RUBY - CHIPPEWA COUNTY","26","26","21","1"
"2024 General Election","09038","TOWN OF SAMPSON - CHIPPEWA COUNTY","98","98","60","0"
"2024 General Election","09040","TOWN OF SIGEL - CHIPPEWA COUNTY","58","57","39","8"
"2024 General Election","09042","TOWN OF TILDEN - CHIPPEWA COUNTY","171","170","127","22"
"2024 General Election","09044","TOWN OF WHEATON - CHIPPEWA COUNTY","351","346","246","25"
"2024 General Election","09046","TOWN OF WOODMOHR - CHIPPEWA COUNTY","86","86","52","1"
"2024 General Election","09106","VILLAGE OF BOYD - CHIPPEWA COUNTY","22","22","16","5"
"2024 General Election","09111","VILLAGE OF CADOTT - CHIPPEWA COUNTY","99","99","76","26"
"2024 General Election","09128","VILLAGE OF LAKE HALLIE - MULTIPLE COUNTIES","1034","1033","824","381"
"2024 General Election","09161","VILLAGE OF NEW AUBURN - MULTIPLE COUNTIES","22","20","13","6"
"2024 General Election","09206","CITY OF BLOOMER - CHIPPEWA COUNTY","471","470","388","95"
"2024 General Election","09211","CITY OF CHIPPEWA FALLS - CHIPPEWA COUNTY","1622","1617","1276","352"
"2024 General Election","09213","CITY OF CORNELL - CHIPPEWA COUNTY","117","107","83","22"
"2024 General Election","09281","CITY OF STANLEY - MULTIPLE COUNTIES","109","106","77","31"
"2024 General Election","10002","TOWN OF BEAVER - CLARK COUNTY","22","21","19","0"
"2024 General Election","10004","TOWN OF BUTLER - CLARK COUNTY","7","7","4","1"
"2024 General Election","10006","TOWN OF COLBY - CLARK COUNTY","20","19","7","0"
"2024 General Election","10008","TOWN OF DEWHURST - CLARK COUNTY","28","26","13","7"
"2024 General Election","10010","TOWN OF EATON - CLARK COUNTY","30","22","12","0"
"2024 General Election","10012","TOWN OF FOSTER - CLARK COUNTY","8","7","5","0"
"2024 General Election","10014","TOWN OF FREMONT - CLARK COUNTY","54","54","35","0"
"2024 General Election","10016","TOWN OF GRANT - CLARK COUNTY","38","33","26","0"
"2024 General Election","10018","TOWN OF GREEN GROVE - CLARK COUNTY","19","12","9","1"
"2024 General Election","10020","TOWN OF HENDREN - CLARK COUNTY","23","22","6","0"
"2024 General Election","10022","TOWN OF HEWETT - CLARK COUNTY","25","20","0","0"
"2024 General Election","10024","TOWN OF HIXON - CLARK COUNTY","22","16","0","0"
"2024 General Election","10026","TOWN OF HOARD - CLARK COUNTY","87","10","7","0"
"2024 General Election","10028","TOWN OF LEVIS - CLARK COUNTY","33","32","21","2"
"2024 General Election","10030","TOWN OF LONGWOOD - CLARK COUNTY","19","18","10","0"
"2024 General Election","10032","TOWN OF LOYAL - CLARK COUNTY","15","15","5","1"
"2024 General Election","10034","TOWN OF LYNN - CLARK COUNTY","33","32","22","5"
"2024 General Election","10036","TOWN OF MAYVILLE - CLARK COUNTY","38","38","28","2"
"2024 General Election","10038","TOWN OF MEAD - CLARK COUNTY","17","16","12","0"
"2024 General Election","10040","TOWN OF MENTOR - CLARK COUNTY","23","14","7","0"
"2024 General Election","10042","TOWN OF PINE VALLEY - CLARK COUNTY","82","82","55","0"
"2024 General Election","10044","TOWN OF RESEBURG - CLARK COUNTY","15","10","3","0"
"2024 General Election","10046","TOWN OF SEIF - CLARK COUNTY","5","5","2","0"
"2024 General Election","10048","TOWN OF SHERMAN - CLARK COUNTY","37","34","24","3"
"2024 General Election","10050","TOWN OF SHERWOOD - CLARK COUNTY","33","33","21","1"
"2024 General Election","10052","TOWN OF THORP - CLARK COUNTY","37","24","13","0"
"2024 General Election","10054","TOWN OF UNITY - CLARK COUNTY","32","29","21","1"
"2024 General Election","10056","TOWN OF WARNER - CLARK COUNTY","26","22","13","7"
"2024 General Election","10058","TOWN OF WASHBURN - CLARK COUNTY","25","25","18","3"
"2024 General Election","10060","TOWN OF WESTON - CLARK COUNTY","21","19","12","1"
"2024 General Election","10062","TOWN OF WITHEE - CLARK COUNTY","40","33","23","4"
"2024 General Election","10064","TOWN OF WORDEN - CLARK COUNTY","20","19","8","0"
"2024 General Election","10066","TOWN OF YORK - CLARK COUNTY","34","34","19","3"
"2024 General Election","10111","VILLAGE OF CURTISS - CLARK COUNTY","4","4","3","0"
"2024 General Election","10116","VILLAGE OF DORCHESTER - MULTIPLE COUNTIES","38","37","26","6"
"2024 General Election","10131","VILLAGE OF GRANTON - CLARK COUNTY","8","8","0","0"
"2024 General Election","10191","VILLAGE OF WITHEE - CLARK COUNTY","20","20","17","11"
"2024 General Election","10201","CITY OF ABBOTSFORD - MULTIPLE COUNTIES","91","91","77","34"
"2024 General Election","10211","CITY OF COLBY - MULTIPLE COUNTIES","143","103","71","34"
"2024 General Election","10231","CITY OF GREENWOOD - CLARK COUNTY","74","67","55","17"
"2024 General Election","10246","CITY OF LOYAL - CLARK COUNTY","74","74","49","3"
"2024 General Election","10261","CITY OF NEILLSVILLE - CLARK COUNTY","184","184","148","39"
"2024 General Election","10265","CITY OF OWEN - CLARK COUNTY","18","16","2","0"
"2024 General Election","10286","CITY OF THORP - CLARK COUNTY","109","95","74","26"
"2024 General Election","11002","TOWN OF ARLINGTON - COLUMBIA COUNTY","85","84","41","0"
"2024 General Election","11004","TOWN OF CALEDONIA - COLUMBIA COUNTY","211","211","156","30"
"2024 General Election","11006","TOWN OF COLUMBUS - COLUMBIA COUNTY","34","34","20","3"
"2024 General Election","11008","TOWN OF COURTLAND - COLUMBIA COUNTY","29","0","0",""
"2024 General Election","11010","TOWN OF DEKORRA - COLUMBIA COUNTY","463","462","345","105"
"2024 General Election","11012","TOWN OF FORT WINNEBAGO - COLUMBIA COUNTY","79","79","56","3"
"2024 General Election","11014","TOWN OF FOUNTAIN PRAIRIE - COLUMBIA COUNTY","81","81","55","18"
"2024 General Election","11016","TOWN OF HAMPDEN - COLUMBIA COUNTY","48","48","38","7"
"2024 General Election","11018","TOWN OF LEEDS - COLUMBIA COUNTY","55","55","34","0"
"2024 General Election","11020","TOWN OF LEWISTON - COLUMBIA COUNTY","120","119","54","0"
"2024 General Election","11022","TOWN OF LODI - COLUMBIA COUNTY","713","712","556","263"
"2024 General Election","11024","TOWN OF LOWVILLE - COLUMBIA COUNTY","121","121","87","17"
"2024 General Election","11026","TOWN OF MARCELLON - COLUMBIA COUNTY","72","72","53","17"
"2024 General Election","11028","TOWN OF NEWPORT - COLUMBIA COUNTY","60","52","25","0"
"2024 General Election","11030","TOWN OF OTSEGO - COLUMBIA COUNTY","49","43","26","0"
"2024 General Election","11032","TOWN OF PACIFIC - COLUMBIA COUNTY","485","484","365","60"
"2024 General Election","11034","TOWN OF RANDOLPH - COLUMBIA COUNTY","51","51","39","0"
"2024 General Election","11036","TOWN OF SCOTT - COLUMBIA COUNTY","28","28","23","0"
"2024 General Election","11038","TOWN OF SPRINGVALE - COLUMBIA COUNTY","42","42","35","3"
"2024 General Election","11040","TOWN OF WEST POINT - COLUMBIA COUNTY","389","389","308","138"
"2024 General Election","11042","TOWN OF WYOCENA - COLUMBIA COUNTY","202","201","142","25"
"2024 General Election","11101","VILLAGE OF ARLINGTON - COLUMBIA COUNTY","72","72","44","13"
"2024 General Election","11111","VILLAGE OF CAMBRIA - COLUMBIA COUNTY","54","54","35","8"
"2024 General Election","11116","VILLAGE OF DOYLESTOWN - COLUMBIA COUNTY","14","13","9","0"
"2024 General Election","11126","VILLAGE OF FALL RIVER - COLUMBIA COUNTY","205","205","149","61"
"2024 General Election","11127","VILLAGE OF FRIESLAND - COLUMBIA COUNTY","18","17","12","4"
"2024 General Election","11171","VILLAGE OF PARDEEVILLE - COLUMBIA COUNTY","151","150","114","35"
"2024 General Election","11172","VILLAGE OF POYNETTE - COLUMBIA COUNTY","320","319","254","100"
"2024 General Election","11177","VILLAGE OF RIO - COLUMBIA COUNTY","97","97","71","28"
"2024 General Election","11191","VILLAGE OF WYOCENA - COLUMBIA COUNTY","40","34","28","8"
"2024 General Election","11211","CITY OF COLUMBUS - MULTIPLE COUNTIES","874","870","683","272"
"2024 General Election","11246","CITY OF LODI - COLUMBIA COUNTY","592","589","484","195"
"2024 General Election","11271","CITY OF PORTAGE - COLUMBIA COUNTY","1695","1694","1369","497"
"2024 General Election","11291","CITY OF WISCONSIN DELLS - MULTIPLE COUNTIES","322","319","237","57"
"2024 General Election","12002","TOWN OF BRIDGEPORT - CRAWFORD COUNTY","110","110","79","9"
"2024 General Election","12004","TOWN OF CLAYTON - CRAWFORD COUNTY","68","56","12","0"
"2024 General Election","12006","TOWN OF EASTMAN - CRAWFORD COUNTY","65","64","38","0"
"2024 General Election","12008","TOWN OF FREEMAN - CRAWFORD COUNTY","107","104","82","0"
"2024 General Election","12010","TOWN OF HANEY - CRAWFORD COUNTY","28","27","22","4"
"2024 General Election","12012","TOWN OF MARIETTA - CRAWFORD COUNTY","19","16","2","0"
"2024 General Election","12014","TOWN OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","68","51","0","0"
"2024 General Election","12016","TOWN OF SCOTT - CRAWFORD COUNTY","32","32","24","0"
"2024 General Election","12018","TOWN OF SENECA - CRAWFORD COUNTY","51","47","18","0"
"2024 General Election","12020","TOWN OF UTICA - CRAWFORD COUNTY","47","47","32","0"
"2024 General Election","12022","TOWN OF WAUZEKA - CRAWFORD COUNTY","27","27","18","0"
"2024 General Election","12106","VILLAGE OF BELL CENTER - CRAWFORD COUNTY","10","10","6","0"
