"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2024 General Election","12121","VILLAGE OF EASTMAN - CRAWFORD COUNTY","7","6","0","0"
"2024 General Election","12126","VILLAGE OF FERRYVILLE - CRAWFORD COUNTY","14","13","2","0"
"2024 General Election","12131","VILLAGE OF GAYS MILLS - CRAWFORD COUNTY","38","37","16","0"
"2024 General Election","12146","VILLAGE OF LYNXVILLE - CRAWFORD COUNTY","4","4","2","0"
"2024 General Election","12151","VILLAGE OF MT. STERLING - CRAWFORD COUNTY","3","0","0",""
"2024 General Election","12181","VILLAGE OF SOLDIERS GROVE - CRAWFORD COUNTY","31","30","14","0"
"2024 General Election","12182","VILLAGE OF STEUBEN - CRAWFORD COUNTY","7","7","3","0"
"2024 General Election","12191","VILLAGE OF WAUZEKA - CRAWFORD COUNTY","13","1","0","0"
"2024 General Election","12271","CITY OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","407","376","218","0"
"2024 General Election","13002","TOWN OF ALBION - DANE COUNTY","128","127","53","0"
"2024 General Election","13004","TOWN OF BERRY - DANE COUNTY","113","113","42","0"
"2024 General Election","13006","TOWN OF BLACK EARTH - DANE COUNTY","70","70","31","0"
"2024 General Election","13008","TOWN OF BLOOMING GROVE - DANE COUNTY","194","194","96","0"
"2024 General Election","13010","TOWN OF BLUE MOUNDS - DANE COUNTY","91","89","53","0"
"2024 General Election","13012","TOWN OF BRISTOL - DANE COUNTY","602","602","263","0"
"2024 General Election","13014","TOWN OF BURKE - DANE COUNTY","387","385","179","0"
"2024 General Election","13016","TOWN OF CHRISTIANA - DANE COUNTY","73","73","11","0"
"2024 General Election","13018","TOWN OF COTTAGE GROVE - DANE COUNTY","509","500","239","0"
"2024 General Election","13020","TOWN OF CROSS PLAINS - DANE COUNTY","201","200","79","0"
"2024 General Election","13022","TOWN OF DANE - DANE COUNTY","75","74","40","0"
"2024 General Election","13024","TOWN OF DEERFIELD - DANE COUNTY","225","216","94","0"
"2024 General Election","13026","TOWN OF DUNKIRK - DANE COUNTY","170","169","87","0"
"2024 General Election","13028","TOWN OF DUNN - DANE COUNTY","585","582","273","0"
"2024 General Election","13034","TOWN OF MAZOMANIE - DANE COUNTY","88","86","52","0"
"2024 General Election","13036","TOWN OF MEDINA - DANE COUNTY","146","146","64","0"
"2024 General Election","13038","TOWN OF MIDDLETON - DANE COUNTY","1461","1442","674","0"
"2024 General Election","13040","TOWN OF MONTROSE - DANE COUNTY","91","90","31","0"
"2024 General Election","13042","TOWN OF OREGON - DANE COUNTY","525","519","242","0"
"2024 General Election","13044","TOWN OF PERRY - DANE COUNTY","87","87","36","0"
"2024 General Election","13046","TOWN OF PLEASANT SPRINGS - DANE COUNTY","383","380","167","0"
"2024 General Election","13048","TOWN OF PRIMROSE - DANE COUNTY","85","79","33","0"
"2024 General Election","13050","TOWN OF ROXBURY - DANE COUNTY","191","189","84","0"
"2024 General Election","13052","TOWN OF RUTLAND - DANE COUNTY","285","285","134","0"
"2024 General Election","13054","TOWN OF SPRINGDALE - DANE COUNTY","284","284","125","0"
"2024 General Election","13056","TOWN OF SPRINGFIELD - DANE COUNTY","360","360","172","0"
"2024 General Election","13058","TOWN OF SUN PRAIRIE - DANE COUNTY","256","248","89","0"
"2024 General Election","13060","TOWN OF VERMONT - DANE COUNTY","131","130","57","0"
"2024 General Election","13062","TOWN OF VERONA - DANE COUNTY","325","300","153","0"
"2024 General Election","13064","TOWN OF VIENNA - DANE COUNTY","188","186","75","0"
"2024 General Election","13066","TOWN OF WESTPORT - DANE COUNTY","831","828","384","0"
"2024 General Election","13070","TOWN OF YORK - DANE COUNTY","52","52","13","0"
"2024 General Election","13106","VILLAGE OF BELLEVILLE - MULTIPLE COUNTIES","377","360","155","0"
"2024 General Election","13107","VILLAGE OF BLACK EARTH - DANE COUNTY","120","120","55","0"
"2024 General Election","13108","VILLAGE OF BLUE MOUNDS - DANE COUNTY","75","75","34","0"
"2024 General Election","13109","VILLAGE OF BROOKLYN - MULTIPLE COUNTIES","104","103","42","0"
"2024 General Election","13111","VILLAGE OF CAMBRIDGE - MULTIPLE COUNTIES","193","179","96","0"
"2024 General Election","13112","VILLAGE OF COTTAGE GROVE - DANE COUNTY","1146","1142","496","0"
"2024 General Election","13113","VILLAGE OF CROSS PLAINS - DANE COUNTY","456","453","189","0"
"2024 General Election","13116","VILLAGE OF DANE - DANE COUNTY","93","93","31","0"
"2024 General Election","13117","VILLAGE OF DEERFIELD - DANE COUNTY","234","233","106","0"
"2024 General Election","13118","VILLAGE OF DEFOREST - DANE COUNTY","1654","1645","747","0"
"2024 General Election","13151","VILLAGE OF MAPLE BLUFF - DANE COUNTY","243","238","88","0"
"2024 General Election","13152","VILLAGE OF MARSHALL - DANE COUNTY","289","288","150","0"
"2024 General Election","13153","VILLAGE OF MAZOMANIE - DANE COUNTY","176","176","89","0"
"2024 General Election","13154","VILLAGE OF MCFARLAND - DANE COUNTY","1333","1299","608","0"
"2024 General Election","13157","VILLAGE OF MOUNT HOREB - DANE COUNTY","900","870","376","0"
"2024 General Election","13165","VILLAGE OF OREGON - DANE COUNTY","1453","1430","695","0"
"2024 General Election","13176","VILLAGE OF ROCKDALE - DANE COUNTY","12","12","5","0"
"2024 General Election","13181","VILLAGE OF SHOREWOOD HILLS - DANE COUNTY","565","565","223","0"
"2024 General Election","13191","VILLAGE OF WAUNAKEE - DANE COUNTY","2455","2422","1018","0"
"2024 General Election","13196","VILLAGE OF WINDSOR - DANE COUNTY","1234","1226","568","0"
"2024 General Election","13225","CITY OF FITCHBURG - DANE COUNTY","4853","4804","2084","0"
"2024 General Election","13251","CITY OF MADISON - DANE COUNTY","37885","37409","15553","0"
"2024 General Election","13255","CITY OF MIDDLETON - DANE COUNTY","4403","4365","2140","0"
"2024 General Election","13258","CITY OF MONONA - DANE COUNTY","1307","1303","594","0"
"2024 General Election","13281","CITY OF STOUGHTON - DANE COUNTY","1950","1945","940","0"
"2024 General Election","13282","CITY OF SUN PRAIRIE - DANE COUNTY","5614","5539","2467","0"
"2024 General Election","13286","CITY OF VERONA - DANE COUNTY","2204","2172","1019","0"
"2024 General Election","14002","TOWN OF ASHIPPUN - DODGE COUNTY","190","190","74","0"
"2024 General Election","14004","TOWN OF BEAVER DAM - DODGE COUNTY","459","457","240","0"
"2024 General Election","14006","TOWN OF BURNETT - DODGE COUNTY","39","37","13","0"
"2024 General Election","14008","TOWN OF CALAMUS - DODGE COUNTY","68","67","22","0"
"2024 General Election","14010","TOWN OF CHESTER - DODGE COUNTY","20","20","10","0"
"2024 General Election","14012","TOWN OF CLYMAN - DODGE COUNTY","41","38","14","0"
"2024 General Election","14014","TOWN OF ELBA - DODGE COUNTY","68","67","30","0"
"2024 General Election","14016","TOWN OF EMMET - DODGE COUNTY","82","79","36","0"
"2024 General Election","14018","TOWN OF FOX LAKE - DODGE COUNTY","99","99","47","0"
"2024 General Election","14020","TOWN OF HERMAN - DODGE COUNTY","71","71","40","0"
"2024 General Election","14022","TOWN OF HUBBARD - DODGE COUNTY","143","142","64","0"
"2024 General Election","14024","TOWN OF HUSTISFORD - DODGE COUNTY","99","99","36","0"
"2024 General Election","14026","TOWN OF LEBANON - DODGE COUNTY","70","69","34","0"
"2024 General Election","14028","TOWN OF LEROY - DODGE COUNTY","48","48","22","0"
"2024 General Election","14030","TOWN OF LOMIRA - DODGE COUNTY","52","52","17","0"
"2024 General Election","14032","TOWN OF LOWELL - DODGE COUNTY","67","67","34","0"
"2024 General Election","14034","TOWN OF OAK GROVE - DODGE COUNTY","70","70","21","0"
"2024 General Election","14036","TOWN OF PORTLAND - DODGE COUNTY","49","48","18","0"
"2024 General Election","14038","TOWN OF RUBICON - DODGE COUNTY","194","188","87","0"
"2024 General Election","14040","TOWN OF SHIELDS - DODGE COUNTY","49","48","24","0"
"2024 General Election","14042","TOWN OF THERESA - DODGE COUNTY","54","54","18","0"
"2024 General Election","14044","TOWN OF TRENTON - DODGE COUNTY","77","77","38","0"
"2024 General Election","14046","TOWN OF WESTFORD - DODGE COUNTY","127","127","65","0"
"2024 General Election","14106","VILLAGE OF BROWNSVILLE - DODGE COUNTY","33","33","13","0"
"2024 General Election","14111","VILLAGE OF CLYMAN - DODGE COUNTY","6","6","2","0"
"2024 General Election","14136","VILLAGE OF HUSTISFORD - DODGE COUNTY","49","49","26","0"
"2024 General Election","14141","VILLAGE OF IRON RIDGE - DODGE COUNTY","42","42","17","0"
"2024 General Election","14143","VILLAGE OF KEKOSKEE - DODGE COUNTY","37","37","17","0"
"2024 General Election","14146","VILLAGE OF LOMIRA - DODGE COUNTY","112","112","43","0"
"2024 General Election","14147","VILLAGE OF LOWELL - DODGE COUNTY","16","16","5","0"
"2024 General Election","14161","VILLAGE OF NEOSHO - DODGE COUNTY","28","28","15","0"
"2024 General Election","14176","VILLAGE OF RANDOLPH - MULTIPLE COUNTIES","118","77","34","0"
"2024 General Election","14177","VILLAGE OF REESEVILLE - DODGE COUNTY","23","23","17","0"
"2024 General Election","14186","VILLAGE OF THERESA - DODGE COUNTY","94","93","34","0"
"2024 General Election","14206","CITY OF BEAVER DAM - DODGE COUNTY","1234","1227","557","0"
"2024 General Election","14226","CITY OF FOX LAKE - DODGE COUNTY","91","91","45","0"
"2024 General Election","14236","CITY OF HORICON - DODGE COUNTY","286","280","130","0"
"2024 General Election","14241","CITY OF JUNEAU - DODGE COUNTY","124","119","59","0"
"2024 General Election","14251","CITY OF MAYVILLE - DODGE COUNTY","448","445","234","0"
"2024 General Election","14292","CITY OF WAUPUN - MULTIPLE COUNTIES","584","577","268","0"
"2024 General Election","15002","TOWN OF BAILEYS HARBOR - DOOR COUNTY","156","153","53","0"
"2024 General Election","15004","TOWN OF BRUSSELS - DOOR COUNTY","62","58","28","0"
"2024 General Election","15006","TOWN OF CLAY BANKS - DOOR COUNTY","39","38","22","0"
"2024 General Election","15008","TOWN OF EGG HARBOR - DOOR COUNTY","163","162","71","0"
"2024 General Election","15010","TOWN OF FORESTVILLE - DOOR COUNTY","52","50","22","0"
"2024 General Election","15012","TOWN OF GARDNER - DOOR COUNTY","122","121","56","0"
"2024 General Election","15014","TOWN OF GIBRALTAR - DOOR COUNTY","169","165","48","0"
"2024 General Election","15016","TOWN OF JACKSONPORT - DOOR COUNTY","118","117","39","0"
"2024 General Election","15018","TOWN OF LIBERTY GROVE - DOOR COUNTY","298","286","97","0"
"2024 General Election","15020","TOWN OF NASEWAUPEE - DOOR COUNTY","187","186","89","0"
"2024 General Election","15022","TOWN OF SEVASTOPOL - DOOR COUNTY","350","349","170","0"
"2024 General Election","15024","TOWN OF STURGEON BAY - DOOR COUNTY","87","87","31","0"
"2024 General Election","15026","TOWN OF UNION - DOOR COUNTY","65","65","28","0"
"2024 General Election","15028","TOWN OF WASHINGTON - DOOR COUNTY","94","91","31","0"
"2024 General Election","15118","VILLAGE OF EGG HARBOR - DOOR COUNTY","53","53","24","0"
"2024 General Election","15121","VILLAGE OF EPHRAIM - DOOR COUNTY","59","59","25","0"
"2024 General Election","15127","VILLAGE OF FORESTVILLE - DOOR COUNTY","14","14","4","0"
"2024 General Election","15181","VILLAGE OF SISTER BAY - DOOR COUNTY","171","117","57","0"
"2024 General Election","15281","CITY OF STURGEON BAY - DOOR COUNTY","920","912","415","0"
"2024 General Election","16002","TOWN OF AMNICON - DOUGLAS COUNTY","87","84","31","0"
"2024 General Election","16004","TOWN OF BENNETT - DOUGLAS COUNTY","48","45","26","0"
"2024 General Election","16006","TOWN OF BRULE - DOUGLAS COUNTY","52","52","17","0"
"2024 General Election","16008","TOWN OF CLOVERLAND - DOUGLAS COUNTY","12","12","2","0"
"2024 General Election","16010","TOWN OF DAIRYLAND - DOUGLAS COUNTY","14","14","4","0"
"2024 General Election","16012","TOWN OF GORDON - DOUGLAS COUNTY","63","53","8","0"
"2024 General Election","16014","TOWN OF HAWTHORNE - DOUGLAS COUNTY","50","39","0","0"
"2024 General Election","16016","TOWN OF HIGHLAND - DOUGLAS COUNTY","23","22","11","0"
"2024 General Election","16018","TOWN OF LAKESIDE - DOUGLAS COUNTY","42","42","20","0"
"2024 General Election","16020","TOWN OF MAPLE - DOUGLAS COUNTY","40","40","19","0"
"2024 General Election","16022","TOWN OF OAKLAND - DOUGLAS COUNTY","82","79","35","0"
"2024 General Election","16024","TOWN OF PARKLAND - DOUGLAS COUNTY","42","42","18","0"
"2024 General Election","16026","TOWN OF SOLON SPRINGS - DOUGLAS COUNTY","99","95","51","0"
"2024 General Election","16028","TOWN OF SUMMIT - DOUGLAS COUNTY","71","68","34","0"
"2024 General Election","16030","TOWN OF SUPERIOR - DOUGLAS COUNTY","169","168","75","0"
"2024 General Election","16032","TOWN OF WASCOTT - DOUGLAS COUNTY","101","99","32","0"
"2024 General Election","16146","VILLAGE OF LAKE NEBAGAMON - DOUGLAS COUNTY","129","129","50","0"
"2024 General Election","16165","VILLAGE OF OLIVER - DOUGLAS COUNTY","36","35","19","0"
"2024 General Election","16171","VILLAGE OF POPLAR - DOUGLAS COUNTY","26","22","8","0"
"2024 General Election","16181","VILLAGE OF SOLON SPRINGS - DOUGLAS COUNTY","16","16","13","0"
"2024 General Election","16182","VILLAGE OF SUPERIOR - DOUGLAS COUNTY","44","39","0","0"
"2024 General Election","16281","CITY OF SUPERIOR - DOUGLAS COUNTY","2580","2543","1437","0"
"2024 General Election","17002","TOWN OF COLFAX - DUNN COUNTY","90","90","30","0"
"2024 General Election","17004","TOWN OF DUNN - DUNN COUNTY","105","101","55","0"
"2024 General Election","17006","TOWN OF EAU GALLE - DUNN COUNTY","54","54","23","0"
"2024 General Election","17008","TOWN OF ELK MOUND - DUNN COUNTY","128","127","55","0"
"2024 General Election","17010","TOWN OF GRANT - DUNN COUNTY","27","26","4","0"
"2024 General Election","17012","TOWN OF HAY RIVER - DUNN COUNTY","30","29","19","0"
"2024 General Election","17014","TOWN OF LUCAS - DUNN COUNTY","39","39","20","0"
"2024 General Election","17016","TOWN OF MENOMONIE - DUNN COUNTY","355","352","170","0"
"2024 General Election","17018","TOWN OF NEW HAVEN - DUNN COUNTY","31","31","7","0"
"2024 General Election","17020","TOWN OF OTTER CREEK - DUNN COUNTY","29","29","14","0"
"2024 General Election","17022","TOWN OF PERU - DUNN COUNTY","12","9","3","0"
"2024 General Election","17024","TOWN OF RED CEDAR - DUNN COUNTY","227","226","98","0"
"2024 General Election","17026","TOWN OF ROCK CREEK - DUNN COUNTY","58","57","21","0"
"2024 General Election","17028","TOWN OF SAND CREEK - DUNN COUNTY","25","25","12","0"
"2024 General Election","17030","TOWN OF SHERIDAN - DUNN COUNTY","19","19","10","0"
"2024 General Election","17032","TOWN OF SHERMAN - DUNN COUNTY","66","64","19","0"
"2024 General Election","17034","TOWN OF SPRING BROOK - DUNN COUNTY","87","82","36","0"
"2024 General Election","17036","TOWN OF STANTON - DUNN COUNTY","64","64","30","0"
"2024 General Election","17038","TOWN OF TAINTER - DUNN COUNTY","244","242","141","0"
"2024 General Election","17040","TOWN OF TIFFANY - DUNN COUNTY","30","30","16","0"
"2024 General Election","17042","TOWN OF WESTON - DUNN COUNTY","32","32","11","0"
"2024 General Election","17044","TOWN OF WILSON - DUNN COUNTY","35","35","15","0"
"2024 General Election","17106","VILLAGE OF BOYCEVILLE - DUNN COUNTY","38","38","17","0"
"2024 General Election","17111","VILLAGE OF COLFAX - DUNN COUNTY","55","55","20","0"
"2024 General Election","17116","VILLAGE OF DOWNING - DUNN COUNTY","10","10","1","0"
"2024 General Election","17121","VILLAGE OF ELK MOUND - DUNN COUNTY","28","26","10","0"
"2024 General Election","17141","VILLAGE OF KNAPP - DUNN COUNTY","24","24","7","0"
"2024 General Election","17176","VILLAGE OF RIDGELAND - DUNN COUNTY","7","6","2","0"
"2024 General Election","17191","VILLAGE OF WHEELER - DUNN COUNTY","11","11","9","0"
"2024 General Election","17251","CITY OF MENOMONIE - DUNN COUNTY","1228","1218","626","0"
"2024 General Election","18002","TOWN OF BRIDGE CREEK - EAU CLAIRE COUNTY","64","63","30","0"
"2024 General Election","18004","TOWN OF BRUNSWICK - EAU CLAIRE COUNTY","184","181","87","0"
"2024 General Election","18006","TOWN OF CLEAR CREEK - EAU CLAIRE COUNTY","44","42","10","0"
"2024 General Election","18008","TOWN OF DRAMMEN - EAU CLAIRE COUNTY","40","39","8","0"
"2024 General Election","18010","TOWN OF FAIRCHILD - EAU CLAIRE COUNTY","13","8","5","0"
"2024 General Election","18012","TOWN OF LINCOLN - EAU CLAIRE COUNTY","73","72","27","0"
"2024 General Election","18014","TOWN OF LUDINGTON - EAU CLAIRE COUNTY","54","51","18","0"
"2024 General Election","18016","TOWN OF OTTER CREEK - EAU CLAIRE COUNTY","26","24","10","0"
"2024 General Election","18018","TOWN OF PLEASANT VALLEY - EAU CLAIRE COUNTY","400","398","184","0"
"2024 General Election","18020","TOWN OF SEYMOUR - EAU CLAIRE COUNTY","289","281","134","0"
"2024 General Election","18022","TOWN OF UNION - EAU CLAIRE COUNTY","288","275","113","0"
"2024 General Election","18024","TOWN OF WASHINGTON - EAU CLAIRE COUNTY","822","816","375","0"
"2024 General Election","18026","TOWN OF WILSON - EAU CLAIRE COUNTY","12","12","1","0"
"2024 General Election","18126","VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY","27","26","8","0"
"2024 General Election","18127","VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY","59","53","25","0"
"2024 General Election","18201","CITY OF ALTOONA - EAU CLAIRE COUNTY","1012","1009","438","0"
"2024 General Election","18202","CITY OF AUGUSTA - EAU CLAIRE COUNTY","68","66","24","0"
"2024 General Election","18221","CITY OF EAU CLAIRE - MULTIPLE COUNTIES","6096","5861","2812","0"
"2024 General Election","19002","TOWN OF AURORA - FLORENCE COUNTY","53","46","11","0"
"2024 General Election","19004","TOWN OF COMMONWEALTH - FLORENCE COUNTY","29","29","18","0"
"2024 General Election","19006","TOWN OF FENCE - FLORENCE COUNTY","8","0","0",""
"2024 General Election","19008","TOWN OF FERN - FLORENCE COUNTY","37","35","20","0"
"2024 General Election","19010","TOWN OF FLORENCE - FLORENCE COUNTY","226","225","134","0"
"2024 General Election","19012","TOWN OF HOMESTEAD - FLORENCE COUNTY","42","42","24","0"
"2024 General Election","19014","TOWN OF LONG LAKE - FLORENCE COUNTY","27","27","2","0"
"2024 General Election","19016","TOWN OF TIPLER - FLORENCE COUNTY","11","9","3","0"
"2024 General Election","20002","TOWN OF ALTO - FOND DU LAC COUNTY","39","39","13","0"
"2024 General Election","20004","TOWN OF ASHFORD - FOND DU LAC COUNTY","117","114","43","0"
"2024 General Election","20006","TOWN OF AUBURN - FOND DU LAC COUNTY","159","157","69","0"
"2024 General Election","20008","TOWN OF BYRON - FOND DU LAC COUNTY","128","124","57","0"
"2024 General Election","20010","TOWN OF CALUMET - FOND DU LAC COUNTY","101","101","41","0"
"2024 General Election","20012","TOWN OF EDEN - FOND DU LAC COUNTY","63","62","26","0"
"2024 General Election","20014","TOWN OF ELDORADO - FOND DU LAC COUNTY","81","81","25","0"
"2024 General Election","20016","TOWN OF EMPIRE - FOND DU LAC COUNTY","303","299","113","0"
"2024 General Election","20018","TOWN OF FOND DU LAC - FOND DU LAC COUNTY","416","395","182","0"
"2024 General Election","20020","TOWN OF FOREST - FOND DU LAC COUNTY","49","49","28","0"
"2024 General Election","20022","TOWN OF FRIENDSHIP - FOND DU LAC COUNTY","264","244","104","0"
"2024 General Election","20024","TOWN OF LAMARTINE - FOND DU LAC COUNTY","115","114","46","0"
"2024 General Election","20026","TOWN OF MARSHFIELD - FOND DU LAC COUNTY","67","55","20","0"
"2024 General Election","20028","TOWN OF METOMEN - FOND DU LAC COUNTY","38","36","5","0"
"2024 General Election","20030","TOWN OF OAKFIELD - FOND DU LAC COUNTY","35","33","10","0"
"2024 General Election","20032","TOWN OF OSCEOLA - FOND DU LAC COUNTY","103","94","50","0"
"2024 General Election","20034","TOWN OF RIPON - FOND DU LAC COUNTY","57","56","24","0"
"2024 General Election","20036","TOWN OF ROSENDALE - FOND DU LAC COUNTY","43","40","14","0"
"2024 General Election","20038","TOWN OF SPRINGVALE - FOND DU LAC COUNTY","35","34","15","0"
"2024 General Election","20040","TOWN OF TAYCHEEDAH - FOND DU LAC COUNTY","489","470","231","0"
"2024 General Election","20042","TOWN OF WAUPUN - FOND DU LAC COUNTY","60","60","24","0"
"2024 General Election","20106","VILLAGE OF BRANDON - FOND DU LAC COUNTY","42","42","20","0"
"2024 General Election","20111","VILLAGE OF CAMPBELLSPORT - FOND DU LAC COUNTY","78","78","41","0"
"2024 General Election","20121","VILLAGE OF EDEN - FOND DU LAC COUNTY","27","23","12","0"
"2024 General Election","20126","VILLAGE OF FAIRWATER - FOND DU LAC COUNTY","9","9","2","0"
"2024 General Election","20151","VILLAGE OF MOUNT CALVARY - FOND DU LAC COUNTY","21","20","10","0"
"2024 General Election","20161","VILLAGE OF NORTH FOND DU LAC - FOND DU LAC COUNTY","350","346","189","0"
"2024 General Election","20165","VILLAGE OF OAKFIELD - FOND DU LAC COUNTY","49","49","13","0"
"2024 General Election","20176","VILLAGE OF ROSENDALE - FOND DU LAC COUNTY","55","54","28","0"
"2024 General Election","20181","VILLAGE OF ST. CLOUD - FOND DU LAC COUNTY","28","28","10","0"
"2024 General Election","20226","CITY OF FOND DU LAC - FOND DU LAC COUNTY","3426","3065","1519","0"
"2024 General Election","20276","CITY OF RIPON - FOND DU LAC COUNTY","642","635","262","0"
"2024 General Election","21002","TOWN OF ALVIN - FOREST COUNTY","7","0","0",""
"2024 General Election","21004","TOWN OF ARGONNE - FOREST COUNTY","48","36","19","0"
"2024 General Election","21006","TOWN OF ARMSTRONG CREEK - FOREST COUNTY","18","18","5","0"
"2024 General Election","21008","TOWN OF BLACKWELL - FOREST COUNTY","3","3","3","0"
"2024 General Election","21010","TOWN OF CASWELL - FOREST COUNTY","10","10","3","0"
"2024 General Election","21012","TOWN OF CRANDON - FOREST COUNTY","38","36","12","0"
"2024 General Election","21014","TOWN OF FREEDOM - FOREST COUNTY","33","31","22","0"
"2024 General Election","21016","TOWN OF HILES - FOREST COUNTY","74","73","19","0"
"2024 General Election","21018","TOWN OF LAONA - FOREST COUNTY","105","105","29","0"
"2024 General Election","21020","TOWN OF LINCOLN - FOREST COUNTY","108","108","39","0"
"2024 General Election","21022","TOWN OF NASHVILLE - FOREST COUNTY","95","95","46","0"
"2024 General Election","21026","TOWN OF ROSS - FOREST COUNTY","2","2","0","0"
"2024 General Election","21028","TOWN OF WABENO - FOREST COUNTY","48","39","12","0"
"2024 General Election","21211","CITY OF CRANDON - FOREST COUNTY","83","83","39","0"
"2024 General Election","22002","TOWN OF BEETOWN - GRANT COUNTY","25","24","10","0"
"2024 General Election","22004","TOWN OF BLOOMINGTON - GRANT COUNTY","26","26","17","0"
"2024 General Election","22006","TOWN OF BOSCOBEL - GRANT COUNTY","12","12","5","0"
"2024 General Election","22008","TOWN OF CASSVILLE - GRANT COUNTY","14","13","9","0"
"2024 General Election","22010","TOWN OF CASTLE ROCK - GRANT COUNTY","9","9","3","0"
"2024 General Election","22012","TOWN OF CLIFTON - GRANT COUNTY","6","5","3","0"
"2024 General Election","22014","TOWN OF ELLENBORO - GRANT COUNTY","40","40","18","0"
"2024 General Election","22016","TOWN OF FENNIMORE - GRANT COUNTY","34","28","15","0"
"2024 General Election","22018","TOWN OF GLEN HAVEN - GRANT COUNTY","9","9","1","0"
"2024 General Election","22020","TOWN OF HARRISON - GRANT COUNTY","34","34","10","0"
"2024 General Election","22022","TOWN OF HAZEL GREEN - GRANT COUNTY","73","73","33","0"
"2024 General Election","22024","TOWN OF HICKORY GROVE - GRANT COUNTY","12","10","2","0"
"2024 General Election","22026","TOWN OF JAMESTOWN - GRANT COUNTY","225","212","92","0"
"2024 General Election","22028","TOWN OF LIBERTY - GRANT COUNTY","14","14","7","0"
"2024 General Election","22030","TOWN OF LIMA - GRANT COUNTY","31","30","18","0"
"2024 General Election","22032","TOWN OF LITTLE GRANT - GRANT COUNTY","7","7","5","0"
"2024 General Election","22034","TOWN OF MARION - GRANT COUNTY","29","29","12","0"
"2024 General Election","22036","TOWN OF MILLVILLE - GRANT COUNTY","7","7","1","0"
"2024 General Election","22038","TOWN OF MOUNT HOPE - GRANT COUNTY","10","10","4","0"
"2024 General Election","22040","TOWN OF MOUNT IDA - GRANT COUNTY","21","20","4","0"
"2024 General Election","22042","TOWN OF MUSCODA - GRANT COUNTY","20","19","6","0"
"2024 General Election","22044","TOWN OF NORTH LANCASTER - GRANT COUNTY","32","29","9","0"
"2024 General Election","22046","TOWN OF PARIS - GRANT COUNTY","45","44","23","0"
"2024 General Election","22048","TOWN OF PATCH GROVE - GRANT COUNTY","10","8","3","0"
"2024 General Election","22050","TOWN OF PLATTEVILLE - GRANT COUNTY","175","174","83","0"
"2024 General Election","22052","TOWN OF POTOSI - GRANT COUNTY","37","37","11","0"
"2024 General Election","22054","TOWN OF SMELSER - GRANT COUNTY","74","66","36","0"
"2024 General Election","22056","TOWN OF SOUTH LANCASTER - GRANT COUNTY","37","22","9","0"
"2024 General Election","22058","TOWN OF WATERLOO - GRANT COUNTY","33","33","9","0"
"2024 General Election","22060","TOWN OF WATTERSTOWN - GRANT COUNTY","12","12","6","0"
"2024 General Election","22062","TOWN OF WINGVILLE - GRANT COUNTY","15","15","3","0"
"2024 General Election","22064","TOWN OF WOODMAN - GRANT COUNTY","7","6","4","0"
"2024 General Election","22066","TOWN OF WYALUSING - GRANT COUNTY","20","20","7","0"
"2024 General Election","22106","VILLAGE OF BAGLEY - GRANT COUNTY","33","32","23","0"
"2024 General Election","22107","VILLAGE OF BLOOMINGTON - GRANT COUNTY","26","25","7","0"
"2024 General Election","22108","VILLAGE OF BLUE RIVER - GRANT COUNTY","10","9","7","0"
"2024 General Election","22111","VILLAGE OF CASSVILLE - GRANT COUNTY","44","44","17","0"
"2024 General Election","22116","VILLAGE OF DICKEYVILLE - GRANT COUNTY","45","45","20","0"
"2024 General Election","22136","VILLAGE OF HAZEL GREEN - MULTIPLE COUNTIES","75","75","34","0"
"2024 General Election","22147","VILLAGE OF LIVINGSTON - MULTIPLE COUNTIES","26","26","10","0"
"2024 General Election","22151","VILLAGE OF MONTFORT - MULTIPLE COUNTIES","26","25","10","0"
"2024 General Election","22152","VILLAGE OF MOUNT HOPE - GRANT COUNTY","6","6","3","0"
"2024 General Election","22153","VILLAGE OF MUSCODA - MULTIPLE COUNTIES","101","101","38","0"
"2024 General Election","22171","VILLAGE OF PATCH GROVE - GRANT COUNTY","8","8","1","0"
"2024 General Election","22172","VILLAGE OF POTOSI - GRANT COUNTY","39","39","32","0"
"2024 General Election","22186","VILLAGE OF TENNYSON - GRANT COUNTY","12","11","3","0"
"2024 General Election","22191","VILLAGE OF WOODMAN - GRANT COUNTY","5","5","5","0"
"2024 General Election","22206","CITY OF BOSCOBEL - GRANT COUNTY","151","144","66","0"
"2024 General Election","22211","CITY OF CUBA CITY - MULTIPLE COUNTIES","174","174","83","0"
"2024 General Election","22226","CITY OF FENNIMORE - GRANT COUNTY","222","221","87","0"
"2024 General Election","22246","CITY OF LANCASTER - GRANT COUNTY","268","267","125","0"
"2024 General Election","22271","CITY OF PLATTEVILLE - GRANT COUNTY","711","689","319","0"
"2024 General Election","23002","TOWN OF ADAMS - GREEN COUNTY","32","31","10","0"
"2024 General Election","23004","TOWN OF ALBANY - GREEN COUNTY","101","100","0","0"
"2024 General Election","23006","TOWN OF BROOKLYN - GREEN COUNTY","102","102","48","0"
"2024 General Election","23008","TOWN OF CADIZ - GREEN COUNTY","50","50","17","0"
