"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2020 General Election","12121","VILLAGE OF EASTMAN - CRAWFORD COUNTY","39","39","26","2"
"2020 General Election","12126","VILLAGE OF FERRYVILLE - CRAWFORD COUNTY","57","51","40","0"
"2020 General Election","12131","VILLAGE OF GAYS MILLS - CRAWFORD COUNTY","92","92","70","6"
"2020 General Election","12146","VILLAGE OF LYNXVILLE - CRAWFORD COUNTY","11","10","1","0"
"2020 General Election","12151","VILLAGE OF MT. STERLING - CRAWFORD COUNTY","10","10","0","0"
"2020 General Election","12181","VILLAGE OF SOLDIERS GROVE - CRAWFORD COUNTY","83","82","62","15"
"2020 General Election","12182","VILLAGE OF STEUBEN - CRAWFORD COUNTY","10","10","2","0"
"2020 General Election","12191","VILLAGE OF WAUZEKA - CRAWFORD COUNTY","66","61","26","0"
"2020 General Election","12271","CITY OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","1155","1152","911","148"
"2020 General Election","13002","TOWN OF ALBION - DANE COUNTY","471","468","340","75"
"2020 General Election","13004","TOWN OF BERRY - DANE COUNTY","371","370","298","60"
"2020 General Election","13006","TOWN OF BLACK EARTH - DANE COUNTY","177","176","133","7"
"2020 General Election","13008","TOWN OF BLOOMING GROVE - DANE COUNTY","581","579","453","87"
"2020 General Election","13010","TOWN OF BLUE MOUNDS - DANE COUNTY","269","266","174","0"
"2020 General Election","13012","TOWN OF BRISTOL - DANE COUNTY","1443","1441","1004","92"
"2020 General Election","13014","TOWN OF BURKE - DANE COUNTY","1121","1118","873","143"
"2020 General Election","13016","TOWN OF CHRISTIANA - DANE COUNTY","279","278","201","61"
"2020 General Election","13018","TOWN OF COTTAGE GROVE - DANE COUNTY","1655","1652","1270","172"
"2020 General Election","13020","TOWN OF CROSS PLAINS - DANE COUNTY","559","559","414","26"
"2020 General Election","13022","TOWN OF DANE - DANE COUNTY","196","194","127","14"
"2020 General Election","13024","TOWN OF DEERFIELD - DANE COUNTY","425","417","269","0"
"2020 General Election","13026","TOWN OF DUNKIRK - DANE COUNTY","585","583","460","78"
"2020 General Election","13028","TOWN OF DUNN - DANE COUNTY","2133","2131","1725","437"
"2020 General Election","13032","TOWN OF MADISON - DANE COUNTY","1746","1742","1247","216"
"2020 General Election","13034","TOWN OF MAZOMANIE - DANE COUNTY","292","286","214","17"
"2020 General Election","13036","TOWN OF MEDINA - DANE COUNTY","429","428","284","32"
"2020 General Election","13038","TOWN OF MIDDLETON - DANE COUNTY","3247","3244","2558","444"
"2020 General Election","13040","TOWN OF MONTROSE - DANE COUNTY","370","370","306","52"
"2020 General Election","13042","TOWN OF OREGON - DANE COUNTY","1392","1389","1124","207"
"2020 General Election","13044","TOWN OF PERRY - DANE COUNTY","205","205","164","2"
"2020 General Election","13046","TOWN OF PLEASANT SPRINGS - DANE COUNTY","1279","1279","1053","204"
"2020 General Election","13048","TOWN OF PRIMROSE - DANE COUNTY","217","213","158","5"
"2020 General Election","13050","TOWN OF ROXBURY - DANE COUNTY","532","531","396","40"
"2020 General Election","13052","TOWN OF RUTLAND - DANE COUNTY","690","687","497","0"
"2020 General Election","13054","TOWN OF SPRINGDALE - DANE COUNTY","800","795","551","42"
"2020 General Election","13056","TOWN OF SPRINGFIELD - DANE COUNTY","1032","1031","784","182"
"2020 General Election","13058","TOWN OF SUN PRAIRIE - DANE COUNTY","785","783","585","93"
"2020 General Election","13060","TOWN OF VERMONT - DANE COUNTY","346","342","241","10"
"2020 General Election","13062","TOWN OF VERONA - DANE COUNTY","874","874","690","108"
"2020 General Election","13064","TOWN OF VIENNA - DANE COUNTY","513","513","355","44"
"2020 General Election","13066","TOWN OF WESTPORT - DANE COUNTY","2050","2042","1592","203"
"2020 General Election","13070","TOWN OF YORK - DANE COUNTY","144","141","103","0"
"2020 General Election","13106","VILLAGE OF BELLEVILLE - MULTIPLE COUNTIES","920","920","740","98"
"2020 General Election","13107","VILLAGE OF BLACK EARTH - DANE COUNTY","426","426","317","43"
"2020 General Election","13108","VILLAGE OF BLUE MOUNDS - DANE COUNTY","271","271","216","52"
"2020 General Election","13109","VILLAGE OF BROOKLYN - MULTIPLE COUNTIES","321","321","235","28"
"2020 General Election","13111","VILLAGE OF CAMBRIDGE - MULTIPLE COUNTIES","700","699","564","40"
"2020 General Election","13112","VILLAGE OF COTTAGE GROVE - DANE COUNTY","2824","2820","2279","332"
"2020 General Election","13113","VILLAGE OF CROSS PLAINS - DANE COUNTY","1513","1512","1166","226"
"2020 General Election","13116","VILLAGE OF DANE - DANE COUNTY","287","287","216","15"
"2020 General Election","13117","VILLAGE OF DEERFIELD - DANE COUNTY","731","728","497","29"
"2020 General Election","13118","VILLAGE OF DEFOREST - DANE COUNTY","4133","4124","3242","432"
"2020 General Election","13151","VILLAGE OF MAPLE BLUFF - DANE COUNTY","681","680","512","49"
"2020 General Election","13152","VILLAGE OF MARSHALL - DANE COUNTY","908","905","670","75"
"2020 General Election","13153","VILLAGE OF MAZOMANIE - DANE COUNTY","588","587","450","19"
"2020 General Election","13154","VILLAGE OF MCFARLAND - DANE COUNTY","4130","4127","3438","756"
"2020 General Election","13157","VILLAGE OF MOUNT HOREB - DANE COUNTY","2902","2893","2295","369"
"2020 General Election","13165","VILLAGE OF OREGON - DANE COUNTY","4642","4637","3731","617"
"2020 General Election","13176","VILLAGE OF ROCKDALE - DANE COUNTY","43","43","17","0"
"2020 General Election","13181","VILLAGE OF SHOREWOOD HILLS - DANE COUNTY","1413","1412","1152","32"
"2020 General Election","13191","VILLAGE OF WAUNAKEE - DANE COUNTY","6515","6512","5227","779"
"2020 General Election","13196","VILLAGE OF WINDSOR - DANE COUNTY","3383","3381","2663","393"
"2020 General Election","13225","CITY OF FITCHBURG - DANE COUNTY","11654","11642","9324","1134"
"2020 General Election","13251","CITY OF MADISON - DANE COUNTY","109356","109138","85304","6002"
"2020 General Election","13255","CITY OF MIDDLETON - DANE COUNTY","10288","10282","8393","509"
"2020 General Election","13258","CITY OF MONONA - DANE COUNTY","4194","4191","3443","566"
"2020 General Election","13281","CITY OF STOUGHTON - DANE COUNTY","5105","5094","4096","391"
"2020 General Election","13282","CITY OF SUN PRAIRIE - DANE COUNTY","14557","14539","11519","1965"
"2020 General Election","13286","CITY OF VERONA - DANE COUNTY","6130","6128","4921","693"
"2020 General Election","14002","TOWN OF ASHIPPUN - DODGE COUNTY","633","632","456","168"
"2020 General Election","14004","TOWN OF BEAVER DAM - DODGE COUNTY","1194","1192","902","158"
"2020 General Election","14006","TOWN OF BURNETT - DODGE COUNTY","115","115","76","4"
"2020 General Election","14008","TOWN OF CALAMUS - DODGE COUNTY","181","181","128","5"
"2020 General Election","14010","TOWN OF CHESTER - DODGE COUNTY","74","74","51","3"
"2020 General Election","14012","TOWN OF CLYMAN - DODGE COUNTY","123","123","77","11"
"2020 General Election","14014","TOWN OF ELBA - DODGE COUNTY","200","200","139","17"
"2020 General Election","14016","TOWN OF EMMET - DODGE COUNTY","268","268","190","14"
"2020 General Election","14018","TOWN OF FOX LAKE - DODGE COUNTY","214","212","146","0"
"2020 General Election","14020","TOWN OF HERMAN - DODGE COUNTY","179","178","129","45"
"2020 General Election","14022","TOWN OF HUBBARD - DODGE COUNTY","363","363","254","42"
"2020 General Election","14024","TOWN OF HUSTISFORD - DODGE COUNTY","249","248","172","29"
"2020 General Election","14026","TOWN OF LEBANON - DODGE COUNTY","304","302","220","62"
"2020 General Election","14028","TOWN OF LEROY - DODGE COUNTY","192","192","111","2"
"2020 General Election","14030","TOWN OF LOMIRA - DODGE COUNTY","150","150","91","9"
"2020 General Election","14032","TOWN OF LOWELL - DODGE COUNTY","184","184","145","13"
"2020 General Election","14034","TOWN OF OAK GROVE - DODGE COUNTY","192","192","137","4"
"2020 General Election","14036","TOWN OF PORTLAND - DODGE COUNTY","179","179","122","5"
"2020 General Election","14038","TOWN OF RUBICON - DODGE COUNTY","577","572","419","141"
"2020 General Election","14040","TOWN OF SHIELDS - DODGE COUNTY","119","118","86","6"
"2020 General Election","14042","TOWN OF THERESA - DODGE COUNTY","123","121","73","2"
"2020 General Election","14044","TOWN OF TRENTON - DODGE COUNTY","226","223","164","9"
"2020 General Election","14046","TOWN OF WESTFORD - DODGE COUNTY","291","291","214","14"
"2020 General Election","14106","VILLAGE OF BROWNSVILLE - DODGE COUNTY","114","114","88","19"
"2020 General Election","14111","VILLAGE OF CLYMAN - DODGE COUNTY","31","31","23","11"
"2020 General Election","14136","VILLAGE OF HUSTISFORD - DODGE COUNTY","180","180","130","41"
"2020 General Election","14141","VILLAGE OF IRON RIDGE - DODGE COUNTY","125","125","88","33"
"2020 General Election","14143","VILLAGE OF KEKOSKEE - DODGE COUNTY","148","147","96","16"
"2020 General Election","14146","VILLAGE OF LOMIRA - DODGE COUNTY","440","439","331","94"
"2020 General Election","14147","VILLAGE OF LOWELL - DODGE COUNTY","29","29","17","2"
"2020 General Election","14161","VILLAGE OF NEOSHO - DODGE COUNTY","66","66","40","0"
"2020 General Election","14176","VILLAGE OF RANDOLPH - MULTIPLE COUNTIES","278","278","220","71"
"2020 General Election","14177","VILLAGE OF REESEVILLE - DODGE COUNTY","78","78","56","6"
"2020 General Election","14186","VILLAGE OF THERESA - DODGE COUNTY","224","223","171","29"
"2020 General Election","14206","CITY OF BEAVER DAM - DODGE COUNTY","3400","3394","2556","424"
"2020 General Election","14226","CITY OF FOX LAKE - DODGE COUNTY","245","243","184","40"
"2020 General Election","14236","CITY OF HORICON - DODGE COUNTY","689","687","516","92"
"2020 General Election","14241","CITY OF JUNEAU - DODGE COUNTY","326","326","231","88"
"2020 General Election","14251","CITY OF MAYVILLE - DODGE COUNTY","1268","1266","953","342"
"2020 General Election","14292","CITY OF WAUPUN - MULTIPLE COUNTIES","2183","2176","1740","563"
"2020 General Election","15002","TOWN OF BAILEYS HARBOR - DOOR COUNTY","486","483","389","56"
"2020 General Election","15004","TOWN OF BRUSSELS - DOOR COUNTY","221","217","158","5"
"2020 General Election","15006","TOWN OF CLAY BANKS - DOOR COUNTY","107","106","76","3"
"2020 General Election","15008","TOWN OF EGG HARBOR - DOOR COUNTY","397","397","314","0"
"2020 General Election","15010","TOWN OF FORESTVILLE - DOOR COUNTY","233","229","184","10"
"2020 General Election","15012","TOWN OF GARDNER - DOOR COUNTY","350","349","253","15"
"2020 General Election","15014","TOWN OF GIBRALTAR - DOOR COUNTY","547","545","444","75"
"2020 General Election","15016","TOWN OF JACKSONPORT - DOOR COUNTY","285","285","200","10"
"2020 General Election","15018","TOWN OF LIBERTY GROVE - DOOR COUNTY","898","896","719","130"
"2020 General Election","15020","TOWN OF NASEWAUPEE - DOOR COUNTY","573","567","447","33"
"2020 General Election","15022","TOWN OF SEVASTOPOL - DOOR COUNTY","1162","1158","964","162"
"2020 General Election","15024","TOWN OF STURGEON BAY - DOOR COUNTY","198","193","156","1"
"2020 General Election","15026","TOWN OF UNION - DOOR COUNTY","241","238","171","4"
"2020 General Election","15028","TOWN OF WASHINGTON - DOOR COUNTY","328","292","224","17"
"2020 General Election","15118","VILLAGE OF EGG HARBOR - DOOR COUNTY","143","143","114","24"
"2020 General Election","15121","VILLAGE OF EPHRAIM - DOOR COUNTY","139","139","103","17"
"2020 General Election","15127","VILLAGE OF FORESTVILLE - DOOR COUNTY","75","75","49","0"
"2020 General Election","15181","VILLAGE OF SISTER BAY - DOOR COUNTY","504","499","411","52"
"2020 General Election","15281","CITY OF STURGEON BAY - DOOR COUNTY","2965","2960","2470","396"
"2020 General Election","16002","TOWN OF AMNICON - DOUGLAS COUNTY","220","220","150","9"
"2020 General Election","16004","TOWN OF BENNETT - DOUGLAS COUNTY","169","165","123","9"
"2020 General Election","16006","TOWN OF BRULE - DOUGLAS COUNTY","163","163","126","6"
"2020 General Election","16008","TOWN OF CLOVERLAND - DOUGLAS COUNTY","26","26","13","0"
"2020 General Election","16010","TOWN OF DAIRYLAND - DOUGLAS COUNTY","37","37","20","1"
"2020 General Election","16012","TOWN OF GORDON - DOUGLAS COUNTY","161","160","100","0"
"2020 General Election","16014","TOWN OF HAWTHORNE - DOUGLAS COUNTY","238","237","120","2"
"2020 General Election","16016","TOWN OF HIGHLAND - DOUGLAS COUNTY","81","81","62","1"
"2020 General Election","16018","TOWN OF LAKESIDE - DOUGLAS COUNTY","115","108","76","0"
"2020 General Election","16020","TOWN OF MAPLE - DOUGLAS COUNTY","130","130","102","3"
"2020 General Election","16022","TOWN OF OAKLAND - DOUGLAS COUNTY","223","223","180","0"
"2020 General Election","16024","TOWN OF PARKLAND - DOUGLAS COUNTY","222","219","141","11"
"2020 General Election","16026","TOWN OF SOLON SPRINGS - DOUGLAS COUNTY","206","206","154","0"
"2020 General Election","16028","TOWN OF SUMMIT - DOUGLAS COUNTY","189","189","150","1"
"2020 General Election","16030","TOWN OF SUPERIOR - DOUGLAS COUNTY","543","540","420","18"
"2020 General Election","16032","TOWN OF WASCOTT - DOUGLAS COUNTY","216","214","152","28"
"2020 General Election","16146","VILLAGE OF LAKE NEBAGAMON - DOUGLAS COUNTY","287","282","213","24"
"2020 General Election","16165","VILLAGE OF OLIVER - DOUGLAS COUNTY","70","68","52","2"
"2020 General Election","16171","VILLAGE OF POPLAR - DOUGLAS COUNTY","91","90","65","8"
"2020 General Election","16181","VILLAGE OF SOLON SPRINGS - DOUGLAS COUNTY","118","116","102","30"
"2020 General Election","16182","VILLAGE OF SUPERIOR - DOUGLAS COUNTY","181","181","152","44"
"2020 General Election","16281","CITY OF SUPERIOR - DOUGLAS COUNTY","6577","6564","5283","532"
"2020 General Election","17002","TOWN OF COLFAX - DUNN COUNTY","184","183","114","11"
"2020 General Election","17004","TOWN OF DUNN - DUNN COUNTY","296","295","197","28"
"2020 General Election","17006","TOWN OF EAU GALLE - DUNN COUNTY","146","146","79","3"
"2020 General Election","17008","TOWN OF ELK MOUND - DUNN COUNTY","365","362","207","5"
"2020 General Election","17010","TOWN OF GRANT - DUNN COUNTY","52","52","36","4"
"2020 General Election","17012","TOWN OF HAY RIVER - DUNN COUNTY","84","82","56","0"
"2020 General Election","17014","TOWN OF LUCAS - DUNN COUNTY","100","99","54","0"
"2020 General Election","17016","TOWN OF MENOMONIE - DUNN COUNTY","801","794","559","24"
"2020 General Election","17018","TOWN OF NEW HAVEN - DUNN COUNTY","71","71","39","1"
"2020 General Election","17020","TOWN OF OTTER CREEK - DUNN COUNTY","77","76","48","0"
"2020 General Election","17022","TOWN OF PERU - DUNN COUNTY","43","41","29","0"
"2020 General Election","17024","TOWN OF RED CEDAR - DUNN COUNTY","519","518","352","13"
"2020 General Election","17026","TOWN OF ROCK CREEK - DUNN COUNTY","127","126","77","5"
"2020 General Election","17028","TOWN OF SAND CREEK - DUNN COUNTY","69","69","44","0"
"2020 General Election","17030","TOWN OF SHERIDAN - DUNN COUNTY","42","41","19","0"
"2020 General Election","17032","TOWN OF SHERMAN - DUNN COUNTY","171","169","108","7"
"2020 General Election","17034","TOWN OF SPRING BROOK - DUNN COUNTY","340","326","220","47"
"2020 General Election","17036","TOWN OF STANTON - DUNN COUNTY","132","132","87","0"
"2020 General Election","17038","TOWN OF TAINTER - DUNN COUNTY","578","575","449","68"
"2020 General Election","17040","TOWN OF TIFFANY - DUNN COUNTY","75","75","41","0"
"2020 General Election","17042","TOWN OF WESTON - DUNN COUNTY","84","84","45","0"
"2020 General Election","17044","TOWN OF WILSON - DUNN COUNTY","59","59","44","0"
"2020 General Election","17106","VILLAGE OF BOYCEVILLE - DUNN COUNTY","132","132","84","13"
"2020 General Election","17111","VILLAGE OF COLFAX - DUNN COUNTY","205","204","146","15"
"2020 General Election","17116","VILLAGE OF DOWNING - DUNN COUNTY","15","14","11","0"
"2020 General Election","17121","VILLAGE OF ELK MOUND - DUNN COUNTY","142","142","90","3"
"2020 General Election","17141","VILLAGE OF KNAPP - DUNN COUNTY","51","47","40","3"
"2020 General Election","17176","VILLAGE OF RIDGELAND - DUNN COUNTY","12","12","6","3"
"2020 General Election","17191","VILLAGE OF WHEELER - DUNN COUNTY","26","26","14","1"
"2020 General Election","17251","CITY OF MENOMONIE - DUNN COUNTY","3117","3106","2307","315"
"2020 General Election","18002","TOWN OF BRIDGE CREEK - EAU CLAIRE COUNTY","216","215","150","9"
"2020 General Election","18004","TOWN OF BRUNSWICK - EAU CLAIRE COUNTY","455","454","290","19"
"2020 General Election","18006","TOWN OF CLEAR CREEK - EAU CLAIRE COUNTY","118","117","64","4"
"2020 General Election","18008","TOWN OF DRAMMEN - EAU CLAIRE COUNTY","146","146","103","6"
"2020 General Election","18010","TOWN OF FAIRCHILD - EAU CLAIRE COUNTY","50","50","26","0"
"2020 General Election","18012","TOWN OF LINCOLN - EAU CLAIRE COUNTY","227","221","110","0"
"2020 General Election","18014","TOWN OF LUDINGTON - EAU CLAIRE COUNTY","141","137","70","9"
"2020 General Election","18016","TOWN OF OTTER CREEK - EAU CLAIRE COUNTY","53","52","28","0"
"2020 General Election","18018","TOWN OF PLEASANT VALLEY - EAU CLAIRE COUNTY","1006","1004","730","96"
"2020 General Election","18020","TOWN OF SEYMOUR - EAU CLAIRE COUNTY","891","889","711","243"
"2020 General Election","18022","TOWN OF UNION - EAU CLAIRE COUNTY","759","741","450","22"
"2020 General Election","18024","TOWN OF WASHINGTON - EAU CLAIRE COUNTY","2464","2464","1987","579"
"2020 General Election","18026","TOWN OF WILSON - EAU CLAIRE COUNTY","44","41","21","0"
"2020 General Election","18126","VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY","42","40","29","3"
"2020 General Election","18127","VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY","278","234","143","21"
"2020 General Election","18201","CITY OF ALTOONA - EAU CLAIRE COUNTY","2372","2366","1834","383"
"2020 General Election","18202","CITY OF AUGUSTA - EAU CLAIRE COUNTY","223","219","161","13"
"2020 General Election","18221","CITY OF EAU CLAIRE - MULTIPLE COUNTIES","17425","17395","13617","2976"
"2020 General Election","19002","TOWN OF AURORA - FLORENCE COUNTY","26","0","0",""
"2020 General Election","19004","TOWN OF COMMONWEALTH - FLORENCE COUNTY","98","97","65","0"
"2020 General Election","19006","TOWN OF FENCE - FLORENCE COUNTY","37","33","20","0"
"2020 General Election","19008","TOWN OF FERN - FLORENCE COUNTY","19","0","0",""
"2020 General Election","19010","TOWN OF FLORENCE - FLORENCE COUNTY","708","708","551","49"
"2020 General Election","19012","TOWN OF HOMESTEAD - FLORENCE COUNTY","111","111","73","0"
"2020 General Election","19014","TOWN OF LONG LAKE - FLORENCE COUNTY","52","52","37","0"
"2020 General Election","19016","TOWN OF TIPLER - FLORENCE COUNTY","34","34","21","2"
"2020 General Election","20002","TOWN OF ALTO - FOND DU LAC COUNTY","118","103","67","0"
"2020 General Election","20004","TOWN OF ASHFORD - FOND DU LAC COUNTY","348","345","225","0"
"2020 General Election","20006","TOWN OF AUBURN - FOND DU LAC COUNTY","520","517","341","54"
"2020 General Election","20008","TOWN OF BYRON - FOND DU LAC COUNTY","321","300","211","0"
"2020 General Election","20010","TOWN OF CALUMET - FOND DU LAC COUNTY","317","307","217","0"
"2020 General Election","20012","TOWN OF EDEN - FOND DU LAC COUNTY","264","243","145","0"
"2020 General Election","20014","TOWN OF ELDORADO - FOND DU LAC COUNTY","261","251","155","7"
"2020 General Election","20016","TOWN OF EMPIRE - FOND DU LAC COUNTY","789","736","496","0"
"2020 General Election","20018","TOWN OF FOND DU LAC - FOND DU LAC COUNTY","1182","1175","822","95"
"2020 General Election","20020","TOWN OF FOREST - FOND DU LAC COUNTY","171","163","134","14"
"2020 General Election","20022","TOWN OF FRIENDSHIP - FOND DU LAC COUNTY","567","562","432","0"
"2020 General Election","20024","TOWN OF LAMARTINE - FOND DU LAC COUNTY","438","415","243","12"
"2020 General Election","20026","TOWN OF MARSHFIELD - FOND DU LAC COUNTY","241","233","184","7"
"2020 General Election","20028","TOWN OF METOMEN - FOND DU LAC COUNTY","103","99","63","0"
"2020 General Election","20030","TOWN OF OAKFIELD - FOND DU LAC COUNTY","115","110","79","1"
"2020 General Election","20032","TOWN OF OSCEOLA - FOND DU LAC COUNTY","320","312","236","54"
"2020 General Election","20034","TOWN OF RIPON - FOND DU LAC COUNTY","285","283","189","15"
"2020 General Election","20036","TOWN OF ROSENDALE - FOND DU LAC COUNTY","126","124","89","5"
"2020 General Election","20038","TOWN OF SPRINGVALE - FOND DU LAC COUNTY","111","105","79","0"
"2020 General Election","20040","TOWN OF TAYCHEEDAH - FOND DU LAC COUNTY","1484","1476","1189","269"
"2020 General Election","20042","TOWN OF WAUPUN - FOND DU LAC COUNTY","229","218","113","0"
"2020 General Election","20106","VILLAGE OF BRANDON - FOND DU LAC COUNTY","139","135","111","17"
"2020 General Election","20111","VILLAGE OF CAMPBELLSPORT - FOND DU LAC COUNTY","348","334","254","96"
"2020 General Election","20121","VILLAGE OF EDEN - FOND DU LAC COUNTY","155","147","89","11"
"2020 General Election","20126","VILLAGE OF FAIRWATER - FOND DU LAC COUNTY","27","27","21","2"
"2020 General Election","20151","VILLAGE OF MOUNT CALVARY - FOND DU LAC COUNTY","81","81","51","0"
"2020 General Election","20161","VILLAGE OF NORTH FOND DU LAC - FOND DU LAC COUNTY","1116","1109","859","140"
"2020 General Election","20165","VILLAGE OF OAKFIELD - FOND DU LAC COUNTY","166","166","112","22"
"2020 General Election","20176","VILLAGE OF ROSENDALE - FOND DU LAC COUNTY","148","143","101","0"
"2020 General Election","20181","VILLAGE OF ST. CLOUD - FOND DU LAC COUNTY","73","68","38","0"
"2020 General Election","20226","CITY OF FOND DU LAC - FOND DU LAC COUNTY","10011","10002","7783","1415"
"2020 General Election","20276","CITY OF RIPON - FOND DU LAC COUNTY","1811","1801","1394","301"
"2020 General Election","21002","TOWN OF ALVIN - FOREST COUNTY","28","28","0","0"
"2020 General Election","21004","TOWN OF ARGONNE - FOREST COUNTY","86","83","50","0"
"2020 General Election","21006","TOWN OF ARMSTRONG CREEK - FOREST COUNTY","80","77","49","0"
"2020 General Election","21008","TOWN OF BLACKWELL - FOREST COUNTY","13","13","9","2"
"2020 General Election","21010","TOWN OF CASWELL - FOREST COUNTY","7","7","5","0"
"2020 General Election","21012","TOWN OF CRANDON - FOREST COUNTY","93","90","54","0"
"2020 General Election","21014","TOWN OF FREEDOM - FOREST COUNTY","91","89","62","3"
"2020 General Election","21016","TOWN OF HILES - FOREST COUNTY","152","152","119","12"
"2020 General Election","21018","TOWN OF LAONA - FOREST COUNTY","240","239","173","24"
"2020 General Election","21020","TOWN OF LINCOLN - FOREST COUNTY","236","234","125","3"
"2020 General Election","21022","TOWN OF NASHVILLE - FOREST COUNTY","204","204","147","13"
"2020 General Election","21024","TOWN OF POPPLE RIVER - FOREST COUNTY","7","7","1","0"
"2020 General Election","21026","TOWN OF ROSS - FOREST COUNTY","12","12","0","0"
"2020 General Election","21028","TOWN OF WABENO - FOREST COUNTY","124","120","77","3"
"2020 General Election","21211","CITY OF CRANDON - FOREST COUNTY","322","322","223","0"
"2020 General Election","22002","TOWN OF BEETOWN - GRANT COUNTY","78","73","49","2"
"2020 General Election","22004","TOWN OF BLOOMINGTON - GRANT COUNTY","60","60","43","0"
"2020 General Election","22006","TOWN OF BOSCOBEL - GRANT COUNTY","54","53","39","0"
"2020 General Election","22008","TOWN OF CASSVILLE - GRANT COUNTY","34","33","22","0"
"2020 General Election","22010","TOWN OF CASTLE ROCK - GRANT COUNTY","41","41","39","3"
"2020 General Election","22012","TOWN OF CLIFTON - GRANT COUNTY","34","34","25","0"
"2020 General Election","22014","TOWN OF ELLENBORO - GRANT COUNTY","80","79","62","0"
"2020 General Election","22016","TOWN OF FENNIMORE - GRANT COUNTY","72","72","49","0"
"2020 General Election","22018","TOWN OF GLEN HAVEN - GRANT COUNTY","21","20","15","0"
"2020 General Election","22020","TOWN OF HARRISON - GRANT COUNTY","96","94","55","0"
"2020 General Election","22022","TOWN OF HAZEL GREEN - GRANT COUNTY","357","356","239","0"
"2020 General Election","22024","TOWN OF HICKORY GROVE - GRANT COUNTY","28","22","19","0"
"2020 General Election","22026","TOWN OF JAMESTOWN - GRANT COUNTY","577","576","363","0"
"2020 General Election","22028","TOWN OF LIBERTY - GRANT COUNTY","45","44","24","0"
"2020 General Election","22030","TOWN OF LIMA - GRANT COUNTY","138","137","95","5"
"2020 General Election","22032","TOWN OF LITTLE GRANT - GRANT COUNTY","25","25","17","0"
"2020 General Election","22034","TOWN OF MARION - GRANT COUNTY","85","85","39","0"
"2020 General Election","22036","TOWN OF MILLVILLE - GRANT COUNTY","20","20","8","1"
"2020 General Election","22038","TOWN OF MOUNT HOPE - GRANT COUNTY","16","16","8","0"
"2020 General Election","22040","TOWN OF MOUNT IDA - GRANT COUNTY","70","65","35","0"
"2020 General Election","22042","TOWN OF MUSCODA - GRANT COUNTY","79","77","53","0"
"2020 General Election","22044","TOWN OF NORTH LANCASTER - GRANT COUNTY","108","108","60","0"
"2020 General Election","22046","TOWN OF PARIS - GRANT COUNTY","125","123","85","0"
"2020 General Election","22048","TOWN OF PATCH GROVE - GRANT COUNTY","40","40","22","0"
"2020 General Election","22050","TOWN OF PLATTEVILLE - GRANT COUNTY","370","364","206","0"
"2020 General Election","22052","TOWN OF POTOSI - GRANT COUNTY","130","130","87","1"
"2020 General Election","22054","TOWN OF SMELSER - GRANT COUNTY","176","176","132","7"
"2020 General Election","22056","TOWN OF SOUTH LANCASTER - GRANT COUNTY","107","88","67","4"
"2020 General Election","22058","TOWN OF WATERLOO - GRANT COUNTY","48","48","32","0"
"2020 General Election","22060","TOWN OF WATTERSTOWN - GRANT COUNTY","42","42","32","0"
"2020 General Election","22062","TOWN OF WINGVILLE - GRANT COUNTY","64","63","39","0"
"2020 General Election","22064","TOWN OF WOODMAN - GRANT COUNTY","16","16","13","2"
"2020 General Election","22066","TOWN OF WYALUSING - GRANT COUNTY","47","47","35","0"
"2020 General Election","22106","VILLAGE OF BAGLEY - GRANT COUNTY","48","47","33","0"
"2020 General Election","22107","VILLAGE OF BLOOMINGTON - GRANT COUNTY","99","96","74","9"
"2020 General Election","22108","VILLAGE OF BLUE RIVER - GRANT COUNTY","70","68","41","0"
"2020 General Election","22111","VILLAGE OF CASSVILLE - GRANT COUNTY","141","140","90","13"
"2020 General Election","22116","VILLAGE OF DICKEYVILLE - GRANT COUNTY","209","208","154","9"
"2020 General Election","22136","VILLAGE OF HAZEL GREEN - MULTIPLE COUNTIES","247","229","186","41"
"2020 General Election","22147","VILLAGE OF LIVINGSTON - MULTIPLE COUNTIES","94","92","56","0"
"2020 General Election","22151","VILLAGE OF MONTFORT - MULTIPLE COUNTIES","118","115","90","8"
"2020 General Election","22152","VILLAGE OF MOUNT HOPE - GRANT COUNTY","27","26","15","0"
"2020 General Election","22153","VILLAGE OF MUSCODA - MULTIPLE COUNTIES","221","220","163","16"
"2020 General Election","22171","VILLAGE OF PATCH GROVE - GRANT COUNTY","16","15","13","0"
"2020 General Election","22172","VILLAGE OF POTOSI - GRANT COUNTY","126","122","84","4"
"2020 General Election","22186","VILLAGE OF TENNYSON - GRANT COUNTY","41","41","21","0"
"2020 General Election","22191","VILLAGE OF WOODMAN - GRANT COUNTY","13","13","9","0"
"2020 General Election","22206","CITY OF BOSCOBEL - GRANT COUNTY","469","466","326","0"
"2020 General Election","22211","CITY OF CUBA CITY - MULTIPLE COUNTIES","467","466","368","42"
"2020 General Election","22226","CITY OF FENNIMORE - GRANT COUNTY","642","635","466","27"
"2020 General Election","22246","CITY OF LANCASTER - GRANT COUNTY","911","910","755","214"
"2020 General Election","22271","CITY OF PLATTEVILLE - GRANT COUNTY","2313","2304","1813","344"
