"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2024 General Election","12126","VILLAGE OF FERRYVILLE - CRAWFORD COUNTY","13","13","2","0"
"2024 General Election","12131","VILLAGE OF GAYS MILLS - CRAWFORD COUNTY","38","37","11","0"
"2024 General Election","12146","VILLAGE OF LYNXVILLE - CRAWFORD COUNTY","4","4","2","0"
"2024 General Election","12181","VILLAGE OF SOLDIERS GROVE - CRAWFORD COUNTY","31","30","11","0"
"2024 General Election","12182","VILLAGE OF STEUBEN - CRAWFORD COUNTY","4","0","0",""
"2024 General Election","12191","VILLAGE OF WAUZEKA - CRAWFORD COUNTY","13","1","0","0"
"2024 General Election","12271","CITY OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","370","337","182","0"
"2024 General Election","13002","TOWN OF ALBION - DANE COUNTY","109","104","33","0"
"2024 General Election","13004","TOWN OF BERRY - DANE COUNTY","105","102","25","0"
"2024 General Election","13006","TOWN OF BLACK EARTH - DANE COUNTY","66","66","24","0"
"2024 General Election","13008","TOWN OF BLOOMING GROVE - DANE COUNTY","183","183","71","0"
"2024 General Election","13010","TOWN OF BLUE MOUNDS - DANE COUNTY","80","80","45","0"
"2024 General Election","13012","TOWN OF BRISTOL - DANE COUNTY","537","535","176","0"
"2024 General Election","13014","TOWN OF BURKE - DANE COUNTY","361","359","112","0"
"2024 General Election","13016","TOWN OF CHRISTIANA - DANE COUNTY","66","60","3","0"
"2024 General Election","13018","TOWN OF COTTAGE GROVE - DANE COUNTY","454","446","186","0"
"2024 General Election","13020","TOWN OF CROSS PLAINS - DANE COUNTY","186","185","52","0"
"2024 General Election","13022","TOWN OF DANE - DANE COUNTY","70","69","28","0"
"2024 General Election","13024","TOWN OF DEERFIELD - DANE COUNTY","193","177","4","0"
"2024 General Election","13026","TOWN OF DUNKIRK - DANE COUNTY","154","153","59","0"
"2024 General Election","13028","TOWN OF DUNN - DANE COUNTY","541","533","205","0"
"2024 General Election","13034","TOWN OF MAZOMANIE - DANE COUNTY","80","80","26","0"
"2024 General Election","13036","TOWN OF MEDINA - DANE COUNTY","134","134","42","0"
"2024 General Election","13038","TOWN OF MIDDLETON - DANE COUNTY","1277","1218","416","0"
"2024 General Election","13040","TOWN OF MONTROSE - DANE COUNTY","84","84","21","0"
"2024 General Election","13042","TOWN OF OREGON - DANE COUNTY","478","475","149","0"
"2024 General Election","13044","TOWN OF PERRY - DANE COUNTY","76","76","28","0"
"2024 General Election","13046","TOWN OF PLEASANT SPRINGS - DANE COUNTY","340","337","109","0"
"2024 General Election","13048","TOWN OF PRIMROSE - DANE COUNTY","76","70","17","0"
"2024 General Election","13050","TOWN OF ROXBURY - DANE COUNTY","169","168","55","0"
"2024 General Election","13052","TOWN OF RUTLAND - DANE COUNTY","257","257","89","0"
"2024 General Election","13054","TOWN OF SPRINGDALE - DANE COUNTY","254","249","83","0"
"2024 General Election","13056","TOWN OF SPRINGFIELD - DANE COUNTY","311","309","112","0"
"2024 General Election","13058","TOWN OF SUN PRAIRIE - DANE COUNTY","235","235","78","0"
"2024 General Election","13060","TOWN OF VERMONT - DANE COUNTY","114","111","41","0"
"2024 General Election","13062","TOWN OF VERONA - DANE COUNTY","302","277","121","0"
"2024 General Election","13064","TOWN OF VIENNA - DANE COUNTY","166","163","42","0"
"2024 General Election","13066","TOWN OF WESTPORT - DANE COUNTY","751","734","235","0"
"2024 General Election","13070","TOWN OF YORK - DANE COUNTY","49","49","11","0"
"2024 General Election","13106","VILLAGE OF BELLEVILLE - MULTIPLE COUNTIES","337","325","106","0"
"2024 General Election","13107","VILLAGE OF BLACK EARTH - DANE COUNTY","105","105","41","0"
"2024 General Election","13108","VILLAGE OF BLUE MOUNDS - DANE COUNTY","68","68","19","0"
"2024 General Election","13109","VILLAGE OF BROOKLYN - MULTIPLE COUNTIES","91","90","30","0"
"2024 General Election","13111","VILLAGE OF CAMBRIDGE - MULTIPLE COUNTIES","173","158","40","0"
"2024 General Election","13112","VILLAGE OF COTTAGE GROVE - DANE COUNTY","1054","1049","348","0"
"2024 General Election","13113","VILLAGE OF CROSS PLAINS - DANE COUNTY","415","408","146","0"
"2024 General Election","13116","VILLAGE OF DANE - DANE COUNTY","89","88","22","0"
"2024 General Election","13117","VILLAGE OF DEERFIELD - DANE COUNTY","213","211","74","0"
"2024 General Election","13118","VILLAGE OF DEFOREST - DANE COUNTY","1482","1457","502","0"
"2024 General Election","13151","VILLAGE OF MAPLE BLUFF - DANE COUNTY","223","219","68","0"
"2024 General Election","13152","VILLAGE OF MARSHALL - DANE COUNTY","267","267","112","0"
"2024 General Election","13153","VILLAGE OF MAZOMANIE - DANE COUNTY","163","162","66","0"
"2024 General Election","13154","VILLAGE OF MCFARLAND - DANE COUNTY","1201","1175","452","0"
"2024 General Election","13157","VILLAGE OF MOUNT HOREB - DANE COUNTY","812","780","229","0"
"2024 General Election","13165","VILLAGE OF OREGON - DANE COUNTY","1342","1317","520","0"
"2024 General Election","13176","VILLAGE OF ROCKDALE - DANE COUNTY","11","11","1","0"
"2024 General Election","13181","VILLAGE OF SHOREWOOD HILLS - DANE COUNTY","529","529","155","0"
"2024 General Election","13191","VILLAGE OF WAUNAKEE - DANE COUNTY","2236","2081","689","0"
"2024 General Election","13196","VILLAGE OF WINDSOR - DANE COUNTY","1119","1113","399","0"
"2024 General Election","13225","CITY OF FITCHBURG - DANE COUNTY","4489","4425","1522","0"
"2024 General Election","13251","CITY OF MADISON - DANE COUNTY","35175","34444","10694","0"
"2024 General Election","13255","CITY OF MIDDLETON - DANE COUNTY","4046","4014","1585","0"
"2024 General Election","13258","CITY OF MONONA - DANE COUNTY","1223","1220","430","0"
"2024 General Election","13281","CITY OF STOUGHTON - DANE COUNTY","1797","1781","649","0"
"2024 General Election","13282","CITY OF SUN PRAIRIE - DANE COUNTY","5079","4989","1692","0"
"2024 General Election","13286","CITY OF VERONA - DANE COUNTY","2017","1975","706","0"
"2024 General Election","14002","TOWN OF ASHIPPUN - DODGE COUNTY","166","166","52","0"
"2024 General Election","14004","TOWN OF BEAVER DAM - DODGE COUNTY","406","404","162","0"
"2024 General Election","14006","TOWN OF BURNETT - DODGE COUNTY","31","31","8","0"
"2024 General Election","14008","TOWN OF CALAMUS - DODGE COUNTY","54","52","17","0"
"2024 General Election","14010","TOWN OF CHESTER - DODGE COUNTY","19","19","3","0"
"2024 General Election","14012","TOWN OF CLYMAN - DODGE COUNTY","33","31","5","0"
"2024 General Election","14014","TOWN OF ELBA - DODGE COUNTY","62","61","23","0"
"2024 General Election","14016","TOWN OF EMMET - DODGE COUNTY","73","67","22","0"
"2024 General Election","14018","TOWN OF FOX LAKE - DODGE COUNTY","84","82","33","0"
"2024 General Election","14020","TOWN OF HERMAN - DODGE COUNTY","66","66","28","0"
"2024 General Election","14022","TOWN OF HUBBARD - DODGE COUNTY","127","127","40","0"
"2024 General Election","14024","TOWN OF HUSTISFORD - DODGE COUNTY","82","76","20","0"
"2024 General Election","14026","TOWN OF LEBANON - DODGE COUNTY","64","63","19","0"
"2024 General Election","14028","TOWN OF LEROY - DODGE COUNTY","43","37","10","0"
"2024 General Election","14030","TOWN OF LOMIRA - DODGE COUNTY","48","48","12","0"
"2024 General Election","14032","TOWN OF LOWELL - DODGE COUNTY","52","48","15","0"
"2024 General Election","14034","TOWN OF OAK GROVE - DODGE COUNTY","55","54","13","0"
"2024 General Election","14036","TOWN OF PORTLAND - DODGE COUNTY","44","43","10","0"
"2024 General Election","14038","TOWN OF RUBICON - DODGE COUNTY","169","168","67","0"
"2024 General Election","14040","TOWN OF SHIELDS - DODGE COUNTY","41","41","14","0"
"2024 General Election","14042","TOWN OF THERESA - DODGE COUNTY","40","40","9","0"
"2024 General Election","14044","TOWN OF TRENTON - DODGE COUNTY","70","70","27","0"
"2024 General Election","14046","TOWN OF WESTFORD - DODGE COUNTY","110","110","50","0"
"2024 General Election","14106","VILLAGE OF BROWNSVILLE - DODGE COUNTY","28","28","5","0"
"2024 General Election","14111","VILLAGE OF CLYMAN - DODGE COUNTY","5","5","1","0"
"2024 General Election","14136","VILLAGE OF HUSTISFORD - DODGE COUNTY","43","43","20","0"
"2024 General Election","14141","VILLAGE OF IRON RIDGE - DODGE COUNTY","36","35","15","0"
"2024 General Election","14143","VILLAGE OF KEKOSKEE - DODGE COUNTY","34","34","13","0"
"2024 General Election","14146","VILLAGE OF LOMIRA - DODGE COUNTY","98","97","31","0"
"2024 General Election","14147","VILLAGE OF LOWELL - DODGE COUNTY","11","10","0","0"
"2024 General Election","14161","VILLAGE OF NEOSHO - DODGE COUNTY","26","26","12","0"
"2024 General Election","14176","VILLAGE OF RANDOLPH - MULTIPLE COUNTIES","112","67","20","0"
"2024 General Election","14177","VILLAGE OF REESEVILLE - DODGE COUNTY","23","23","17","0"
"2024 General Election","14186","VILLAGE OF THERESA - DODGE COUNTY","83","82","20","0"
"2024 General Election","14206","CITY OF BEAVER DAM - DODGE COUNTY","1101","1092","377","0"
"2024 General Election","14226","CITY OF FOX LAKE - DODGE COUNTY","77","77","34","0"
"2024 General Election","14236","CITY OF HORICON - DODGE COUNTY","258","257","83","0"
"2024 General Election","14241","CITY OF JUNEAU - DODGE COUNTY","95","73","26","0"
"2024 General Election","14251","CITY OF MAYVILLE - DODGE COUNTY","398","397","141","0"
"2024 General Election","14292","CITY OF WAUPUN - MULTIPLE COUNTIES","514","508","183","0"
"2024 General Election","15002","TOWN OF BAILEYS HARBOR - DOOR COUNTY","144","141","40","0"
"2024 General Election","15004","TOWN OF BRUSSELS - DOOR COUNTY","54","50","21","0"
"2024 General Election","15006","TOWN OF CLAY BANKS - DOOR COUNTY","36","36","9","0"
"2024 General Election","15008","TOWN OF EGG HARBOR - DOOR COUNTY","154","151","33","0"
"2024 General Election","15010","TOWN OF FORESTVILLE - DOOR COUNTY","46","44","9","0"
"2024 General Election","15012","TOWN OF GARDNER - DOOR COUNTY","109","108","43","0"
"2024 General Election","15014","TOWN OF GIBRALTAR - DOOR COUNTY","156","151","29","0"
"2024 General Election","15016","TOWN OF JACKSONPORT - DOOR COUNTY","102","102","33","0"
"2024 General Election","15018","TOWN OF LIBERTY GROVE - DOOR COUNTY","253","241","67","0"
"2024 General Election","15020","TOWN OF NASEWAUPEE - DOOR COUNTY","157","157","58","0"
"2024 General Election","15022","TOWN OF SEVASTOPOL - DOOR COUNTY","308","300","116","0"
"2024 General Election","15024","TOWN OF STURGEON BAY - DOOR COUNTY","75","75","23","0"
"2024 General Election","15026","TOWN OF UNION - DOOR COUNTY","64","61","15","0"
"2024 General Election","15028","TOWN OF WASHINGTON - DOOR COUNTY","83","83","22","0"
"2024 General Election","15118","VILLAGE OF EGG HARBOR - DOOR COUNTY","48","47","14","0"
"2024 General Election","15121","VILLAGE OF EPHRAIM - DOOR COUNTY","49","48","12","0"
"2024 General Election","15127","VILLAGE OF FORESTVILLE - DOOR COUNTY","14","13","0","0"
"2024 General Election","15181","VILLAGE OF SISTER BAY - DOOR COUNTY","166","114","45","0"
"2024 General Election","15281","CITY OF STURGEON BAY - DOOR COUNTY","836","833","334","0"
"2024 General Election","16002","TOWN OF AMNICON - DOUGLAS COUNTY","83","77","21","0"
"2024 General Election","16004","TOWN OF BENNETT - DOUGLAS COUNTY","45","45","24","0"
"2024 General Election","16006","TOWN OF BRULE - DOUGLAS COUNTY","49","45","13","0"
"2024 General Election","16008","TOWN OF CLOVERLAND - DOUGLAS COUNTY","11","11","1","0"
"2024 General Election","16010","TOWN OF DAIRYLAND - DOUGLAS COUNTY","14","14","4","0"
"2024 General Election","16012","TOWN OF GORDON - DOUGLAS COUNTY","57","53","8","0"
"2024 General Election","16014","TOWN OF HAWTHORNE - DOUGLAS COUNTY","49","39","0","0"
"2024 General Election","16016","TOWN OF HIGHLAND - DOUGLAS COUNTY","21","20","10","0"
"2024 General Election","16018","TOWN OF LAKESIDE - DOUGLAS COUNTY","39","39","13","0"
"2024 General Election","16020","TOWN OF MAPLE - DOUGLAS COUNTY","36","36","10","0"
"2024 General Election","16022","TOWN OF OAKLAND - DOUGLAS COUNTY","75","73","20","0"
"2024 General Election","16024","TOWN OF PARKLAND - DOUGLAS COUNTY","39","33","10","0"
"2024 General Election","16026","TOWN OF SOLON SPRINGS - DOUGLAS COUNTY","89","77","7","0"
"2024 General Election","16028","TOWN OF SUMMIT - DOUGLAS COUNTY","58","54","13","0"
"2024 General Election","16030","TOWN OF SUPERIOR - DOUGLAS COUNTY","156","152","35","0"
"2024 General Election","16032","TOWN OF WASCOTT - DOUGLAS COUNTY","96","94","12","0"
"2024 General Election","16146","VILLAGE OF LAKE NEBAGAMON - DOUGLAS COUNTY","119","112","33","0"
"2024 General Election","16165","VILLAGE OF OLIVER - DOUGLAS COUNTY","32","31","8","0"
"2024 General Election","16171","VILLAGE OF POPLAR - DOUGLAS COUNTY","21","21","4","0"
"2024 General Election","16181","VILLAGE OF SOLON SPRINGS - DOUGLAS COUNTY","15","15","9","0"
"2024 General Election","16182","VILLAGE OF SUPERIOR - DOUGLAS COUNTY","41","39","0","0"
"2024 General Election","16281","CITY OF SUPERIOR - DOUGLAS COUNTY","2392","2311","1114","0"
"2024 General Election","17002","TOWN OF COLFAX - DUNN COUNTY","83","82","25","0"
"2024 General Election","17004","TOWN OF DUNN - DUNN COUNTY","95","92","44","0"
"2024 General Election","17006","TOWN OF EAU GALLE - DUNN COUNTY","46","46","10","0"
"2024 General Election","17008","TOWN OF ELK MOUND - DUNN COUNTY","113","112","34","0"
"2024 General Election","17010","TOWN OF GRANT - DUNN COUNTY","24","23","1","0"
"2024 General Election","17012","TOWN OF HAY RIVER - DUNN COUNTY","24","24","10","0"
"2024 General Election","17014","TOWN OF LUCAS - DUNN COUNTY","35","33","16","0"
"2024 General Election","17016","TOWN OF MENOMONIE - DUNN COUNTY","316","314","101","0"
"2024 General Election","17018","TOWN OF NEW HAVEN - DUNN COUNTY","31","31","6","0"
"2024 General Election","17020","TOWN OF OTTER CREEK - DUNN COUNTY","25","25","11","0"
"2024 General Election","17022","TOWN OF PERU - DUNN COUNTY","5","5","3","0"
"2024 General Election","17024","TOWN OF RED CEDAR - DUNN COUNTY","201","200","66","0"
"2024 General Election","17026","TOWN OF ROCK CREEK - DUNN COUNTY","49","48","10","0"
"2024 General Election","17028","TOWN OF SAND CREEK - DUNN COUNTY","22","22","9","0"
"2024 General Election","17030","TOWN OF SHERIDAN - DUNN COUNTY","19","18","2","0"
"2024 General Election","17032","TOWN OF SHERMAN - DUNN COUNTY","44","43","15","0"
"2024 General Election","17034","TOWN OF SPRING BROOK - DUNN COUNTY","78","75","28","0"
"2024 General Election","17036","TOWN OF STANTON - DUNN COUNTY","56","54","23","0"
"2024 General Election","17038","TOWN OF TAINTER - DUNN COUNTY","206","204","106","0"
"2024 General Election","17040","TOWN OF TIFFANY - DUNN COUNTY","23","23","8","0"
"2024 General Election","17042","TOWN OF WESTON - DUNN COUNTY","27","25","5","0"
"2024 General Election","17044","TOWN OF WILSON - DUNN COUNTY","26","26","13","0"
"2024 General Election","17106","VILLAGE OF BOYCEVILLE - DUNN COUNTY","29","29","8","0"
"2024 General Election","17111","VILLAGE OF COLFAX - DUNN COUNTY","51","51","14","0"
"2024 General Election","17116","VILLAGE OF DOWNING - DUNN COUNTY","10","9","0","0"
"2024 General Election","17121","VILLAGE OF ELK MOUND - DUNN COUNTY","24","24","5","0"
"2024 General Election","17141","VILLAGE OF KNAPP - DUNN COUNTY","21","21","7","0"
"2024 General Election","17176","VILLAGE OF RIDGELAND - DUNN COUNTY","6","6","1","0"
"2024 General Election","17191","VILLAGE OF WHEELER - DUNN COUNTY","10","10","6","0"
"2024 General Election","17251","CITY OF MENOMONIE - DUNN COUNTY","1133","1125","467","0"
"2024 General Election","18002","TOWN OF BRIDGE CREEK - EAU CLAIRE COUNTY","61","60","24","0"
"2024 General Election","18004","TOWN OF BRUNSWICK - EAU CLAIRE COUNTY","173","169","47","0"
"2024 General Election","18006","TOWN OF CLEAR CREEK - EAU CLAIRE COUNTY","39","38","8","0"
"2024 General Election","18008","TOWN OF DRAMMEN - EAU CLAIRE COUNTY","33","30","5","0"
"2024 General Election","18010","TOWN OF FAIRCHILD - EAU CLAIRE COUNTY","11","8","1","0"
"2024 General Election","18012","TOWN OF LINCOLN - EAU CLAIRE COUNTY","63","62","17","0"
"2024 General Election","18014","TOWN OF LUDINGTON - EAU CLAIRE COUNTY","48","47","16","0"
"2024 General Election","18016","TOWN OF OTTER CREEK - EAU CLAIRE COUNTY","24","19","0","0"
"2024 General Election","18018","TOWN OF PLEASANT VALLEY - EAU CLAIRE COUNTY","353","350","130","0"
"2024 General Election","18020","TOWN OF SEYMOUR - EAU CLAIRE COUNTY","255","249","109","0"
"2024 General Election","18022","TOWN OF UNION - EAU CLAIRE COUNTY","262","253","78","0"
"2024 General Election","18024","TOWN OF WASHINGTON - EAU CLAIRE COUNTY","717","713","259","0"
"2024 General Election","18026","TOWN OF WILSON - EAU CLAIRE COUNTY","9","9","1","0"
"2024 General Election","18126","VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY","25","24","5","0"
"2024 General Election","18127","VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY","49","44","13","0"
"2024 General Election","18201","CITY OF ALTOONA - EAU CLAIRE COUNTY","900","898","314","0"
"2024 General Election","18202","CITY OF AUGUSTA - EAU CLAIRE COUNTY","62","60","14","0"
"2024 General Election","18221","CITY OF EAU CLAIRE - MULTIPLE COUNTIES","5459","5204","2169","0"
"2024 General Election","19002","TOWN OF AURORA - FLORENCE COUNTY","48","46","11","0"
"2024 General Election","19004","TOWN OF COMMONWEALTH - FLORENCE COUNTY","27","25","12","0"
"2024 General Election","19006","TOWN OF FENCE - FLORENCE COUNTY","8","0","0",""
"2024 General Election","19008","TOWN OF FERN - FLORENCE COUNTY","35","33","15","0"
"2024 General Election","19010","TOWN OF FLORENCE - FLORENCE COUNTY","194","194","96","0"
"2024 General Election","19012","TOWN OF HOMESTEAD - FLORENCE COUNTY","35","34","11","0"
"2024 General Election","19014","TOWN OF LONG LAKE - FLORENCE COUNTY","26","26","0","0"
"2024 General Election","19016","TOWN OF TIPLER - FLORENCE COUNTY","9","9","3","0"
"2024 General Election","20002","TOWN OF ALTO - FOND DU LAC COUNTY","28","28","3","0"
"2024 General Election","20004","TOWN OF ASHFORD - FOND DU LAC COUNTY","104","87","28","0"
"2024 General Election","20006","TOWN OF AUBURN - FOND DU LAC COUNTY","143","135","40","0"
"2024 General Election","20008","TOWN OF BYRON - FOND DU LAC COUNTY","111","104","30","0"
"2024 General Election","20010","TOWN OF CALUMET - FOND DU LAC COUNTY","97","97","25","0"
"2024 General Election","20012","TOWN OF EDEN - FOND DU LAC COUNTY","57","53","11","0"
"2024 General Election","20014","TOWN OF ELDORADO - FOND DU LAC COUNTY","68","66","11","0"
"2024 General Election","20016","TOWN OF EMPIRE - FOND DU LAC COUNTY","258","248","69","0"
"2024 General Election","20018","TOWN OF FOND DU LAC - FOND DU LAC COUNTY","358","322","109","0"
"2024 General Election","20020","TOWN OF FOREST - FOND DU LAC COUNTY","48","47","17","0"
"2024 General Election","20022","TOWN OF FRIENDSHIP - FOND DU LAC COUNTY","239","219","59","0"
"2024 General Election","20024","TOWN OF LAMARTINE - FOND DU LAC COUNTY","100","95","30","0"
"2024 General Election","20026","TOWN OF MARSHFIELD - FOND DU LAC COUNTY","58","42","16","0"
"2024 General Election","20028","TOWN OF METOMEN - FOND DU LAC COUNTY","33","31","3","0"
"2024 General Election","20030","TOWN OF OAKFIELD - FOND DU LAC COUNTY","30","27","9","0"
"2024 General Election","20032","TOWN OF OSCEOLA - FOND DU LAC COUNTY","85","76","24","0"
"2024 General Election","20034","TOWN OF RIPON - FOND DU LAC COUNTY","46","46","17","0"
"2024 General Election","20036","TOWN OF ROSENDALE - FOND DU LAC COUNTY","39","37","8","0"
"2024 General Election","20038","TOWN OF SPRINGVALE - FOND DU LAC COUNTY","32","30","8","0"
"2024 General Election","20040","TOWN OF TAYCHEEDAH - FOND DU LAC COUNTY","425","399","115","0"
"2024 General Election","20042","TOWN OF WAUPUN - FOND DU LAC COUNTY","48","48","19","0"
"2024 General Election","20106","VILLAGE OF BRANDON - FOND DU LAC COUNTY","42","41","11","0"
"2024 General Election","20111","VILLAGE OF CAMPBELLSPORT - FOND DU LAC COUNTY","69","69","25","0"
"2024 General Election","20121","VILLAGE OF EDEN - FOND DU LAC COUNTY","25","23","12","0"
"2024 General Election","20126","VILLAGE OF FAIRWATER - FOND DU LAC COUNTY","5","5","2","0"
"2024 General Election","20151","VILLAGE OF MOUNT CALVARY - FOND DU LAC COUNTY","19","18","7","0"
"2024 General Election","20161","VILLAGE OF NORTH FOND DU LAC - FOND DU LAC COUNTY","324","317","125","0"
"2024 General Election","20165","VILLAGE OF OAKFIELD - FOND DU LAC COUNTY","42","40","5","0"
"2024 General Election","20176","VILLAGE OF ROSENDALE - FOND DU LAC COUNTY","49","45","20","0"
"2024 General Election","20181","VILLAGE OF ST. CLOUD - FOND DU LAC COUNTY","25","23","7","0"
"2024 General Election","20226","CITY OF FOND DU LAC - FOND DU LAC COUNTY","3110","2846","1016","0"
"2024 General Election","20276","CITY OF RIPON - FOND DU LAC COUNTY","578","573","174","0"
"2024 General Election","21002","TOWN OF ALVIN - FOREST COUNTY","6","0","0",""
"2024 General Election","21004","TOWN OF ARGONNE - FOREST COUNTY","46","33","14","0"
"2024 General Election","21006","TOWN OF ARMSTRONG CREEK - FOREST COUNTY","18","18","5","0"
"2024 General Election","21008","TOWN OF BLACKWELL - FOREST COUNTY","3","3","2","0"
"2024 General Election","21010","TOWN OF CASWELL - FOREST COUNTY","10","10","3","0"
"2024 General Election","21012","TOWN OF CRANDON - FOREST COUNTY","34","27","1","0"
"2024 General Election","21014","TOWN OF FREEDOM - FOREST COUNTY","33","31","7","0"
"2024 General Election","21016","TOWN OF HILES - FOREST COUNTY","67","67","0","0"
"2024 General Election","21018","TOWN OF LAONA - FOREST COUNTY","84","84","16","0"
"2024 General Election","21020","TOWN OF LINCOLN - FOREST COUNTY","92","90","0","0"
"2024 General Election","21022","TOWN OF NASHVILLE - FOREST COUNTY","81","80","32","0"
"2024 General Election","21026","TOWN OF ROSS - FOREST COUNTY","2","1","0","0"
"2024 General Election","21028","TOWN OF WABENO - FOREST COUNTY","47","38","9","0"
"2024 General Election","21211","CITY OF CRANDON - FOREST COUNTY","75","75","29","0"
"2024 General Election","22002","TOWN OF BEETOWN - GRANT COUNTY","21","21","6","0"
"2024 General Election","22004","TOWN OF BLOOMINGTON - GRANT COUNTY","23","23","9","0"
"2024 General Election","22006","TOWN OF BOSCOBEL - GRANT COUNTY","9","9","5","0"
"2024 General Election","22008","TOWN OF CASSVILLE - GRANT COUNTY","11","11","4","0"
"2024 General Election","22010","TOWN OF CASTLE ROCK - GRANT COUNTY","9","9","1","0"
"2024 General Election","22012","TOWN OF CLIFTON - GRANT COUNTY","6","5","0","0"
"2024 General Election","22014","TOWN OF ELLENBORO - GRANT COUNTY","35","35","15","0"
"2024 General Election","22016","TOWN OF FENNIMORE - GRANT COUNTY","29","26","12","0"
"2024 General Election","22018","TOWN OF GLEN HAVEN - GRANT COUNTY","7","7","1","0"
"2024 General Election","22020","TOWN OF HARRISON - GRANT COUNTY","29","29","5","0"
"2024 General Election","22022","TOWN OF HAZEL GREEN - GRANT COUNTY","66","66","16","0"
"2024 General Election","22024","TOWN OF HICKORY GROVE - GRANT COUNTY","9","9","2","0"
"2024 General Election","22026","TOWN OF JAMESTOWN - GRANT COUNTY","182","165","47","0"
"2024 General Election","22028","TOWN OF LIBERTY - GRANT COUNTY","12","12","7","0"
"2024 General Election","22030","TOWN OF LIMA - GRANT COUNTY","29","29","12","0"
"2024 General Election","22032","TOWN OF LITTLE GRANT - GRANT COUNTY","7","7","1","0"
"2024 General Election","22034","TOWN OF MARION - GRANT COUNTY","26","26","9","0"
"2024 General Election","22036","TOWN OF MILLVILLE - GRANT COUNTY","4","4","0","0"
"2024 General Election","22038","TOWN OF MOUNT HOPE - GRANT COUNTY","9","8","3","0"
"2024 General Election","22040","TOWN OF MOUNT IDA - GRANT COUNTY","16","16","2","0"
"2024 General Election","22042","TOWN OF MUSCODA - GRANT COUNTY","14","13","2","0"
"2024 General Election","22044","TOWN OF NORTH LANCASTER - GRANT COUNTY","25","24","3","0"
"2024 General Election","22046","TOWN OF PARIS - GRANT COUNTY","40","39","12","0"
"2024 General Election","22048","TOWN OF PATCH GROVE - GRANT COUNTY","9","7","0","0"
"2024 General Election","22050","TOWN OF PLATTEVILLE - GRANT COUNTY","159","155","45","0"
"2024 General Election","22052","TOWN OF POTOSI - GRANT COUNTY","31","31","3","0"
"2024 General Election","22054","TOWN OF SMELSER - GRANT COUNTY","60","54","27","0"
"2024 General Election","22056","TOWN OF SOUTH LANCASTER - GRANT COUNTY","31","17","6","0"
"2024 General Election","22058","TOWN OF WATERLOO - GRANT COUNTY","33","33","9","0"
"2024 General Election","22060","TOWN OF WATTERSTOWN - GRANT COUNTY","11","11","1","0"
"2024 General Election","22062","TOWN OF WINGVILLE - GRANT COUNTY","15","15","1","0"
"2024 General Election","22064","TOWN OF WOODMAN - GRANT COUNTY","7","6","4","0"
"2024 General Election","22066","TOWN OF WYALUSING - GRANT COUNTY","18","18","4","0"
"2024 General Election","22106","VILLAGE OF BAGLEY - GRANT COUNTY","33","32","20","0"
"2024 General Election","22107","VILLAGE OF BLOOMINGTON - GRANT COUNTY","23","23","7","0"
"2024 General Election","22108","VILLAGE OF BLUE RIVER - GRANT COUNTY","9","9","7","0"
"2024 General Election","22111","VILLAGE OF CASSVILLE - GRANT COUNTY","38","37","7","0"
"2024 General Election","22116","VILLAGE OF DICKEYVILLE - GRANT COUNTY","40","38","12","0"
"2024 General Election","22136","VILLAGE OF HAZEL GREEN - MULTIPLE COUNTIES","70","70","27","0"
"2024 General Election","22147","VILLAGE OF LIVINGSTON - MULTIPLE COUNTIES","20","20","5","0"
"2024 General Election","22151","VILLAGE OF MONTFORT - MULTIPLE COUNTIES","26","25","8","0"
"2024 General Election","22152","VILLAGE OF MOUNT HOPE - GRANT COUNTY","3","3","0","0"
"2024 General Election","22153","VILLAGE OF MUSCODA - MULTIPLE COUNTIES","89","86","28","0"
"2024 General Election","22171","VILLAGE OF PATCH GROVE - GRANT COUNTY","8","8","1","0"
"2024 General Election","22172","VILLAGE OF POTOSI - GRANT COUNTY","38","38","28","0"
"2024 General Election","22186","VILLAGE OF TENNYSON - GRANT COUNTY","11","11","0","0"
"2024 General Election","22191","VILLAGE OF WOODMAN - GRANT COUNTY","5","5","1","0"
"2024 General Election","22206","CITY OF BOSCOBEL - GRANT COUNTY","132","131","54","0"
"2024 General Election","22211","CITY OF CUBA CITY - MULTIPLE COUNTIES","161","161","54","0"
"2024 General Election","22226","CITY OF FENNIMORE - GRANT COUNTY","197","193","66","0"
"2024 General Election","22246","CITY OF LANCASTER - GRANT COUNTY","223","222","87","0"
"2024 General Election","22271","CITY OF PLATTEVILLE - GRANT COUNTY","649","638","223","0"
"2024 General Election","23002","TOWN OF ADAMS - GREEN COUNTY","27","26","6","0"
"2024 General Election","23004","TOWN OF ALBANY - GREEN COUNTY","89","88","0","0"
"2024 General Election","23006","TOWN OF BROOKLYN - GREEN COUNTY","93","93","39","0"
"2024 General Election","23008","TOWN OF CADIZ - GREEN COUNTY","40","40","11","0"
"2024 General Election","23010","TOWN OF CLARNO - GREEN COUNTY","66","66","32","0"
"2024 General Election","23012","TOWN OF DECATUR - GREEN COUNTY","93","92","27","0"
"2024 General Election","23014","TOWN OF EXETER - GREEN COUNTY","223","220","85","0"
